date,level,event,dd_from_peak,rolling_peak_equity,current_equity,ticker,reason,exit_price,z_score,today_dispersion,action,new_stop,note
2025-04-04,5.0,,,,,MOH,vix_crisis_45.3,,,,tighten_stop,335.578,
2025-04-04,5.0,,,,,GTES,vix_crisis_45.3,,,,tighten_stop,17.724,
2025-04-04,5.0,,,,,KURA,vix_crisis_45.3,,,,tighten_stop,6.4785,
2025-04-04,5.0,,,,,ALSN,vix_crisis_45.3,,,,tighten_stop,99.3225,
2025-04-04,5.0,,,,,TXT,vix_crisis_45.3,,,,tighten_stop,71.66799999999999,
2025-04-04,5.0,,,,,TSN,vix_crisis_45.3,,,,tighten_stop,60.6195,
2025-04-04,5.0,,,,,BKD,vix_crisis_45.3,,,,tighten_stop,5.946999999999999,
2025-04-04,5.0,,,,,MSI,vix_crisis_45.3,,,,tighten_stop,418.209,
2025-04-04,5.0,,,,,OLMA,vix_crisis_45.3,,,,tighten_stop,3.4965,
2025-04-04,5.0,,,,,ADI,vix_crisis_45.3,,,,tighten_stop,189.924,
2025-04-04,5.0,,,,,FTV,vix_crisis_45.3,,,,tighten_stop,53.504850000000005,
2025-04-04,5.0,,,,,OEC,vix_crisis_45.3,,,,tighten_stop,12.568500000000002,
2025-04-04,5.0,,,,,TMHC,vix_crisis_45.3,,,,tighten_stop,60.4695,
2025-04-04,5.0,,,,,DVA,vix_crisis_45.3,,,,tighten_stop,146.57549999999998,
2025-04-04,5.0,,,,,AMT,vix_crisis_45.3,,,,tighten_stop,216.7805,
2025-04-04,5.0,,,,,JNPR,vix_crisis_45.3,,,,tighten_stop,37.002,
2025-04-04,5.0,,,,,DOCS,vix_crisis_45.3,,,,tighten_stop,57.309,
2025-04-04,5.0,,,,,LIN,vix_crisis_45.3,,,,tighten_stop,473.72850000000005,
2025-04-04,5.0,,,,,OVV,vix_crisis_45.3,,,,tighten_stop,41.933,
2025-04-04,5.0,,,,,DHR,vix_crisis_45.3,,,,tighten_stop,207.795,
2025-04-04,5.0,,,,,BWA,vix_crisis_45.3,,,,tighten_stop,28.7375,
2025-04-04,5.0,,,,,GS,vix_crisis_45.3,,,,tighten_stop,556.643,
2025-04-04,5.0,,,,,TRGP,vix_crisis_45.3,,,,tighten_stop,195.434,
2025-04-04,5.0,,,,,AVAV,vix_crisis_45.3,,,,tighten_stop,123.4695,
2025-04-04,5.0,,,,,RELY,vix_crisis_45.3,,,,tighten_stop,20.311,
2025-04-04,5.0,,,,,Z,vix_crisis_45.3,,,,tighten_stop,69.9675,
2025-04-04,5.0,,,,,EPRT,vix_crisis_45.3,,,,tighten_stop,31.2075,
2025-04-04,5.0,,,,,SWKS,vix_crisis_45.3,,,,tighten_stop,59.59275,
2025-04-04,5.0,,,,,FLNC,vix_crisis_45.3,,,,tighten_stop,4.5360000000000005,
2025-04-04,5.0,,,,,DKS,vix_crisis_45.3,,,,tighten_stop,194.2185,
2025-04-04,5.0,,,,,ON,vix_crisis_45.3,,,,tighten_stop,37.338,
2025-04-04,5.0,,,,,LYV,vix_crisis_45.3,,,,tighten_stop,127.9175,
2025-04-04,5.0,,,,,BEN,vix_crisis_45.3,,,,tighten_stop,19.076,
2025-04-04,5.0,,,,,ZS,vix_crisis_45.3,,,,tighten_stop,204.9435,
2025-04-04,5.0,,,,,FOUR,vix_crisis_45.3,,,,tighten_stop,83.25450000000001,
2025-04-04,5.0,,,,,BAH,vix_crisis_45.3,,,,tighten_stop,110.694,
2025-04-04,5.0,,,,,IMNM,vix_crisis_45.3,,,,tighten_stop,6.5520000000000005,
2025-04-04,5.0,,,,,OR,vix_crisis_45.3,,,,tighten_stop,20.102,
2025-04-04,5.0,,,,,SU,vix_crisis_45.3,,,,tighten_stop,37.1735,
2025-04-04,5.0,,,,,CGON,vix_crisis_45.3,,,,tighten_stop,19.677,
2025-04-04,5.0,,,,,BLK,vix_crisis_45.3,,,,tighten_stop,924.806,
2025-04-04,5.0,,,,,ELV,vix_crisis_45.3,,,,tighten_stop,430.0555,
2025-04-04,5.0,,,,,GDDY,vix_crisis_45.3,,,,tighten_stop,174.98049999999998,
2025-04-04,5.0,,,,,CPRX,vix_crisis_45.3,,,,tighten_stop,24.453,
2025-04-04,5.0,,,,,SRAD,vix_crisis_45.3,,,,tighten_stop,21.8405,
2025-04-04,5.0,,,,,STNG,vix_crisis_45.3,,,,tighten_stop,36.1095,
2025-04-04,5.0,,,,,CELH,vix_crisis_45.3,,,,tighten_stop,34.9125,
2025-04-04,5.0,,,,,KHC,vix_crisis_45.3,,,,tighten_stop,29.296765,
2025-04-04,5.0,,,,,INFA,vix_crisis_45.3,,,,tighten_stop,17.808000000000003,
2025-04-04,5.0,,,,,CBRE,vix_crisis_45.3,,,,tighten_stop,127.1765,
2025-04-04,5.0,,,,,VERA,vix_crisis_45.3,,,,tighten_stop,23.121,
2025-04-04,5.0,,,,,FWONK,vix_crisis_45.3,,,,tighten_stop,85.5475,
2025-04-04,5.0,,,,,NTRS,vix_crisis_45.3,,,,tighten_stop,96.52,
2025-04-04,5.0,,,,,CCJ,vix_crisis_45.3,,,,tighten_stop,43.453,
2025-04-04,5.0,,,,,FRT,vix_crisis_45.3,,,,tighten_stop,94.126,
2025-04-04,5.0,,,,,PCAR,vix_crisis_45.3,,,,tighten_stop,96.978,
2025-04-04,5.0,,,,,PCVX,vix_crisis_45.3,,,,tighten_stop,32.088,
2025-04-04,5.0,,,,,QS,vix_crisis_45.3,,,,tighten_stop,4.189500000000001,
2025-04-04,5.0,,,,,STT,vix_crisis_45.3,,,,tighten_stop,88.217,
2025-04-04,5.0,,,,,PNR,vix_crisis_45.3,,,,tighten_stop,86.64,
2025-04-04,5.0,,,,,XPRO,vix_crisis_45.3,,,,tighten_stop,9.1875,
2025-04-04,5.0,,,,,CNX,vix_crisis_45.3,,,,tighten_stop,30.362,
2025-04-04,5.0,,,,,CLX,vix_crisis_45.3,,,,tighten_stop,148.84799999999998,
2025-04-04,5.0,,,,,JD,vix_crisis_45.3,,,,tighten_stop,40.7455,
2025-04-04,5.0,,,,,TNDM,vix_crisis_45.3,,,,tighten_stop,18.543,
2025-04-04,5.0,,,,,CRC,vix_crisis_45.3,,,,tighten_stop,42.609,
2025-04-04,5.0,,,,,UNH,vix_crisis_45.3,,,,tighten_stop,513.418,
2025-04-04,5.0,,,,,OIS,vix_crisis_45.3,,,,tighten_stop,4.620000000000001,
2025-04-04,5.0,,,,,GFL,vix_crisis_45.3,,,,tighten_stop,50.148,
2025-04-04,5.0,,,,,QMCO,vix_crisis_45.3,,,,tighten_stop,13.062,
2025-04-04,5.0,,,,,DNOW,vix_crisis_45.3,,,,tighten_stop,16.444499999999998,
2025-04-04,5.0,,,,,TDS,vix_crisis_45.3,,,,tighten_stop,37.544,
2025-04-04,5.0,,,,,CTSH,vix_crisis_45.3,,,,tighten_stop,74.70771500000001,
2025-04-04,5.0,,,,,SNPS,vix_crisis_45.3,,,,tighten_stop,438.648,
2025-04-04,5.0,,,,,EFX,vix_crisis_45.3,,,,tighten_stop,243.39,
2025-04-04,5.0,,,,,CRSP,vix_crisis_45.3,,,,tighten_stop,34.293,
2025-04-04,5.0,,,,,APO,vix_crisis_45.3,,,,tighten_stop,129.6225,
2025-04-04,5.0,,,,,TILE,vix_crisis_45.3,,,,tighten_stop,19.8135,
2025-04-04,5.0,,,,,BG,vix_crisis_45.3,,,,tighten_stop,74.29,
2025-04-04,5.0,,,,,PACS,vix_crisis_45.3,,,,tighten_stop,10.185,
2025-04-04,5.0,,,,,CAR,vix_crisis_45.3,,,,tighten_stop,72.941,
2025-04-04,5.0,,,,,NVRI,vix_crisis_45.3,,,,tighten_stop,6.678000000000001,
2025-04-04,5.0,,,,,NOW,vix_crisis_45.3,,,,tighten_stop,162.5547,
2025-04-04,5.0,,,,,SGML,vix_crisis_45.3,,,,tighten_stop,9.387,
2025-04-04,5.0,,,,,ACMR,vix_crisis_45.3,,,,tighten_stop,22.7525,
2025-04-04,5.0,,,,,GLW,vix_crisis_45.3,,,,tighten_stop,44.213,
2025-04-04,5.0,,,,,AAOI,vix_crisis_45.3,,,,tighten_stop,13.4715,
2025-04-04,5.0,,,,,PRCT,vix_crisis_45.3,,,,tighten_stop,57.519000000000005,
2025-04-04,5.0,,,,,IREN,vix_crisis_45.3,,,,tighten_stop,6.422,
2025-04-04,5.0,,,,,NTAP,vix_crisis_45.3,,,,tighten_stop,85.96549999999999,
2025-04-04,5.0,,,,,APA,vix_crisis_45.3,,,,tighten_stop,18.627,
2025-04-04,5.0,,,,,MNKD,vix_crisis_45.3,,,,tighten_stop,4.785625,
2025-04-04,5.0,,,,,MAXN,vix_crisis_45.3,,,,tighten_stop,2.8974999999999995,
2025-04-04,5.0,,,,,ALAB,vix_crisis_45.3,,,,tighten_stop,60.876,
2025-04-04,5.0,,,,,ENPH,vix_crisis_45.3,,,,tighten_stop,59.394,
2025-04-04,5.0,,,,,ASST,vix_crisis_45.3,,,,tighten_stop,10.8091,
2025-04-04,5.0,,,,,CE,vix_crisis_45.3,,,,tighten_stop,49.56,
2025-04-04,5.0,,,,,DAWN,vix_crisis_45.3,,,,tighten_stop,7.920885000000001,
2025-04-04,5.0,,,,,NNE,vix_crisis_45.3,,,,tighten_stop,24.132185,
2025-04-04,5.0,,,,,SKYT,vix_crisis_45.3,,,,tighten_stop,6.7095,
2025-04-04,5.0,,,,,BROS,vix_crisis_45.3,,,,tighten_stop,55.41473499999999,
2025-04-04,5.0,,,,,EQX,vix_crisis_45.3,,,,tighten_stop,6.231999999999999,
2025-04-04,5.0,,,,,ESI,vix_crisis_45.3,,,,tighten_stop,20.86048,
2025-04-04,5.0,,,,,NWS,vix_crisis_45.3,,,,tighten_stop,30.9015,
2025-04-04,5.0,,,,,SAIL,vix_crisis_45.3,,,,tighten_stop,17.25333,
2025-04-04,5.0,,,,,TPH,vix_crisis_45.3,,,,tighten_stop,29.790765,
2025-04-04,5.0,,,,,DOV,vix_crisis_45.3,,,,tighten_stop,162.01832,
2025-04-04,5.0,,,,,BLBD,vix_crisis_45.3,,,,tighten_stop,28.79051,
2025-04-04,5.0,,,,,TROW,vix_crisis_45.3,,,,tighten_stop,80.534065,
2025-04-04,5.0,,,,,ARWR,vix_crisis_45.3,,,,tighten_stop,12.27576,
2025-04-04,5.0,,,,,VSTM,vix_crisis_45.3,,,,tighten_stop,5.162585,
2025-04-04,5.0,,,,,ARLO,vix_crisis_45.3,,,,tighten_stop,8.59215,
2025-04-04,5.0,,,,,BXP,vix_crisis_45.3,,,,tighten_stop,58.37446,
2025-04-04,5.0,,,,,KNF,vix_crisis_45.3,,,,tighten_stop,81.409205,
2025-04-04,5.0,,,,,PTGX,vix_crisis_45.3,,,,tighten_stop,43.028255,
2025-04-04,6.0,halt_triggered,-5.5486,100000.0,-454859.93000000005,,,,,,,,
2025-04-07,5.0,,,,,GLD,vix_crisis_47.0,,,,tighten_stop,273.752,
2025-04-07,5.0,,,,,ORLY,vix_crisis_47.0,,,,tighten_stop,91.3197,
2025-04-07,5.0,,,,,EXC,vix_crisis_47.0,,,,tighten_stop,44.8685,
2025-04-07,5.0,,,,,IGT,vix_crisis_47.0,,,,tighten_stop,15.2565,
2025-04-07,5.0,,,,,AMCR,vix_crisis_47.0,,,,tighten_stop,48.405,
2025-04-07,5.0,,,,,YEXT,vix_crisis_47.0,,,,tighten_stop,6.1845,
2025-04-07,5.0,,,,,TAP,vix_crisis_47.0,,,,tighten_stop,59.76449999999999,
2025-04-07,5.0,,,,,REXR,vix_crisis_47.0,,,,tighten_stop,36.414,
2025-04-07,5.0,,,,,PBF,vix_crisis_47.0,,,,tighten_stop,15.75,
2025-04-07,5.0,,,,,XLE,vix_crisis_47.0,,,,tighten_stop,41.349,
2025-04-07,5.0,,,,,UPS,vix_crisis_47.0,,,,tighten_stop,102.5955,
2025-04-07,5.0,,,,,MDLZ,vix_crisis_47.0,,,,tighten_stop,64.7425,
2025-04-07,5.0,,,,,MHK,vix_crisis_47.0,,,,tighten_stop,110.9325,
2025-04-07,5.0,,,,,APTV,vix_crisis_47.0,,,,tighten_stop,55.650000000000006,
2025-04-07,5.0,,,,,MOH,vix_crisis_47.0,,,,tighten_stop,335.578,
2025-04-07,5.0,,,,,GTES,vix_crisis_47.0,,,,tighten_stop,16.5795,
2025-04-07,5.0,,,,,KURA,vix_crisis_47.0,,,,tighten_stop,6.1845,
2025-04-07,5.0,,,,,OLMA,vix_crisis_47.0,,,,tighten_stop,3.4125,
2025-04-07,5.0,,,,,ADI,vix_crisis_47.0,,,,tighten_stop,172.83,
2025-04-07,5.0,,,,,FTV,vix_crisis_47.0,,,,tighten_stop,50.743455,
2025-04-07,5.0,,,,,OEC,vix_crisis_47.0,,,,tighten_stop,12.043500000000002,
2025-04-07,5.0,,,,,DVA,vix_crisis_47.0,,,,tighten_stop,146.57549999999998,
2025-04-07,5.0,,,,,AMT,vix_crisis_47.0,,,,tighten_stop,216.7805,
2025-04-07,5.0,,,,,JNPR,vix_crisis_47.0,,,,tighten_stop,35.64750000000001,
2025-04-07,5.0,,,,,DOCS,vix_crisis_47.0,,,,tighten_stop,53.80200000000001,
2025-04-07,5.0,,,,,LIN,vix_crisis_47.0,,,,tighten_stop,459.858,
2025-04-07,5.0,,,,,DHR,vix_crisis_47.0,,,,tighten_stop,190.8585,
2025-04-07,5.0,,,,,AVAV,vix_crisis_47.0,,,,tighten_stop,117.23250000000002,
2025-04-07,5.0,,,,,SWKS,vix_crisis_47.0,,,,tighten_stop,55.419,
2025-04-07,5.0,,,,,FLNC,vix_crisis_47.0,,,,tighten_stop,4.5255,
2025-04-07,5.0,,,,,ON,vix_crisis_47.0,,,,tighten_stop,35.385000000000005,
2025-04-07,5.0,,,,,FOUR,vix_crisis_47.0,,,,tighten_stop,76.125,
2025-04-07,5.0,,,,,IMNM,vix_crisis_47.0,,,,tighten_stop,6.2265,
2025-04-07,5.0,,,,,CGON,vix_crisis_47.0,,,,tighten_stop,18.06,
2025-04-07,5.0,,,,,STNG,vix_crisis_47.0,,,,tighten_stop,33.453,
2025-04-07,5.0,,,,,KHC,vix_crisis_47.0,,,,tighten_stop,29.296765,
2025-04-07,5.0,,,,,INFA,vix_crisis_47.0,,,,tighten_stop,17.503500000000003,
2025-04-07,5.0,,,,,VERA,vix_crisis_47.0,,,,tighten_stop,22.3755,
2025-04-07,5.0,,,,,PCAR,vix_crisis_47.0,,,,tighten_stop,95.424,
2025-04-07,5.0,,,,,QS,vix_crisis_47.0,,,,tighten_stop,4.0215000000000005,
2025-04-07,5.0,,,,,XPRO,vix_crisis_47.0,,,,tighten_stop,8.316,
2025-04-07,5.0,,,,,TNDM,vix_crisis_47.0,,,,tighten_stop,17.724,
2025-04-07,5.0,,,,,CRC,vix_crisis_47.0,,,,tighten_stop,36.5715,
2025-04-07,5.0,,,,,UNH,vix_crisis_47.0,,,,tighten_stop,513.418,
2025-04-07,5.0,,,,,OIS,vix_crisis_47.0,,,,tighten_stop,3.822000000000001,
2025-04-07,5.0,,,,,GFL,vix_crisis_47.0,,,,tighten_stop,46.9665,
2025-04-07,5.0,,,,,QMCO,vix_crisis_47.0,,,,tighten_stop,11.9175,
2025-04-07,5.0,,,,,SNPS,vix_crisis_47.0,,,,tighten_stop,407.5365,
2025-04-07,5.0,,,,,EFX,vix_crisis_47.0,,,,tighten_stop,220.5735,
2025-04-07,5.0,,,,,CRSP,vix_crisis_47.0,,,,tighten_stop,34.2825,
2025-04-07,5.0,,,,,APO,vix_crisis_47.0,,,,tighten_stop,114.11400000000002,
2025-04-07,5.0,,,,,TILE,vix_crisis_47.0,,,,tighten_stop,19.288500000000003,
2025-04-07,5.0,,,,,NVRI,vix_crisis_47.0,,,,tighten_stop,5.7435,
2025-04-07,5.0,,,,,NOW,vix_crisis_47.0,,,,tighten_stop,151.5465,
2025-04-07,5.0,,,,,SGML,vix_crisis_47.0,,,,tighten_stop,8.0115,
2025-04-07,5.0,,,,,AAOI,vix_crisis_47.0,,,,tighten_stop,11.340000000000002,
2025-04-07,5.0,,,,,PRCT,vix_crisis_47.0,,,,tighten_stop,53.7915,
2025-04-07,5.0,,,,,APA,vix_crisis_47.0,,,,tighten_stop,15.939,
2025-04-07,5.0,,,,,CE,vix_crisis_47.0,,,,tighten_stop,43.0395,
2025-04-07,5.0,,,,,DAWN,vix_crisis_47.0,,,,tighten_stop,7.581,
2025-04-07,5.0,,,,,SKYT,vix_crisis_47.0,,,,tighten_stop,6.405,
2025-04-07,5.0,,,,,NWS,vix_crisis_47.0,,,,tighten_stop,29.085,
2025-04-07,5.0,,,,,TPH,vix_crisis_47.0,,,,tighten_stop,30.229,
2025-04-07,5.0,,,,,BLBD,vix_crisis_47.0,,,,tighten_stop,30.8085,
2025-04-07,5.0,,,,,TROW,vix_crisis_47.0,,,,tighten_stop,80.534065,
2025-04-07,5.0,,,,,ARWR,vix_crisis_47.0,,,,tighten_stop,11.214,
2025-04-07,5.0,,,,,ARLO,vix_crisis_47.0,,,,tighten_stop,8.59215,
2025-04-07,5.0,,,,,BXP,vix_crisis_47.0,,,,tighten_stop,58.37446,
2025-04-07,5.0,,,,,KNF,vix_crisis_47.0,,,,tighten_stop,81.409205,
2025-04-07,5.0,,,,,PTGX,vix_crisis_47.0,,,,tighten_stop,43.028255,
2025-04-07,5.0,,,,,LEU,vix_crisis_47.0,,,,tighten_stop,53.04768,
2025-04-07,5.0,,,,,BUR,vix_crisis_47.0,,,,tighten_stop,11.85345,
2025-04-07,5.0,,,,,XMTR,vix_crisis_47.0,,,,tighten_stop,19.74525,
2025-04-07,5.0,,,,,WFC,vix_crisis_47.0,,,,tighten_stop,63.598605,
2025-04-07,5.0,,,,,EXPE,vix_crisis_47.0,,,,tighten_stop,141.14352000000002,
2025-04-07,6.0,halt_resumed,-5.1107,100000.0,-411066.48,,,,,,,,
2025-04-08,5.0,,,,,AMCR,vix_crisis_52.3,,,,tighten_stop,46.830000000000005,
2025-04-08,5.0,,,,,YEXT,vix_crisis_52.3,,,,tighten_stop,6.016500000000001,
2025-04-08,5.0,,,,,REXR,vix_crisis_52.3,,,,tighten_stop,35.1015,
2025-04-08,5.0,,,,,PBF,vix_crisis_52.3,,,,tighten_stop,15.277500000000002,
2025-04-08,5.0,,,,,XLE,vix_crisis_52.3,,,,tighten_stop,41.08125,
2025-04-08,5.0,,,,,UPS,vix_crisis_52.3,,,,tighten_stop,100.338,
2025-04-08,5.0,,,,,MHK,vix_crisis_52.3,,,,tighten_stop,107.268,
2025-04-08,5.0,,,,,APTV,vix_crisis_52.3,,,,tighten_stop,54.579,
2025-04-08,5.0,,,,,MOH,vix_crisis_52.3,,,,tighten_stop,335.578,
2025-04-08,5.0,,,,,GTES,vix_crisis_52.3,,,,tighten_stop,16.5795,
2025-04-08,5.0,,,,,KURA,vix_crisis_52.3,,,,tighten_stop,6.048,
2025-04-08,5.0,,,,,OLMA,vix_crisis_52.3,,,,tighten_stop,3.3390000000000004,
2025-04-08,5.0,,,,,FTV,vix_crisis_52.3,,,,tighten_stop,50.743455,
2025-04-08,5.0,,,,,JNPR,vix_crisis_52.3,,,,tighten_stop,35.64750000000001,
2025-04-08,5.0,,,,,LIN,vix_crisis_52.3,,,,tighten_stop,447.153,
2025-04-08,5.0,,,,,DHR,vix_crisis_52.3,,,,tighten_stop,189.651,
2025-04-08,5.0,,,,,AVAV,vix_crisis_52.3,,,,tighten_stop,117.23250000000002,
2025-04-08,5.0,,,,,IMNM,vix_crisis_52.3,,,,tighten_stop,6.174,
2025-04-08,5.0,,,,,CGON,vix_crisis_52.3,,,,tighten_stop,17.766000000000002,
2025-04-08,5.0,,,,,INFA,vix_crisis_52.3,,,,tighten_stop,17.2725,
2025-04-08,5.0,,,,,VERA,vix_crisis_52.3,,,,tighten_stop,20.937,
2025-04-08,5.0,,,,,PCAR,vix_crisis_52.3,,,,tighten_stop,92.547,
2025-04-08,5.0,,,,,TNDM,vix_crisis_52.3,,,,tighten_stop,17.692500000000003,
2025-04-08,5.0,,,,,CRC,vix_crisis_52.3,,,,tighten_stop,35.931,
2025-04-08,5.0,,,,,OIS,vix_crisis_52.3,,,,tighten_stop,3.5805,
2025-04-08,5.0,,,,,GFL,vix_crisis_52.3,,,,tighten_stop,45.0765,
2025-04-08,5.0,,,,,SNPS,vix_crisis_52.3,,,,tighten_stop,399.945,
2025-04-08,5.0,,,,,EFX,vix_crisis_52.3,,,,tighten_stop,219.1245,
2025-04-08,5.0,,,,,CRSP,vix_crisis_52.3,,,,tighten_stop,33.999,
2025-04-08,5.0,,,,,TILE,vix_crisis_52.3,,,,tighten_stop,19.0365,
2025-04-08,5.0,,,,,PRCT,vix_crisis_52.3,,,,tighten_stop,53.3715,
2025-04-08,5.0,,,,,CE,vix_crisis_52.3,,,,tighten_stop,42.5355,
2025-04-08,5.0,,,,,DAWN,vix_crisis_52.3,,,,tighten_stop,7.370999999999999,
2025-04-08,5.0,,,,,NWS,vix_crisis_52.3,,,,tighten_stop,28.7805,
2025-04-08,5.0,,,,,ARWR,vix_crisis_52.3,,,,tighten_stop,10.7625,
2025-04-08,5.0,,,,,LOAR,vix_crisis_52.3,,,,tighten_stop,71.58972,
2025-04-08,5.0,,,,,SSRM,vix_crisis_52.3,,,,tighten_stop,9.03697,
2025-04-08,5.0,,,,,TMHC,vix_crisis_52.3,,,,tighten_stop,60.528615,
2025-04-08,5.0,,,,,LQD,vix_crisis_52.3,,,,tighten_stop,112.129395,
2025-04-08,5.0,,,,,RPRX,vix_crisis_52.3,,,,tighten_stop,29.50206,
2025-04-08,5.0,,,,,GENI,vix_crisis_52.3,,,,tighten_stop,8.922495,
2025-04-08,5.0,,,,,UTI,vix_crisis_52.3,,,,tighten_stop,25.221455,
2025-04-08,5.0,,,,,EAT,vix_crisis_52.3,,,,tighten_stop,137.89269000000002,
2025-04-08,5.0,,,,,TNXP,vix_crisis_52.3,,,,tighten_stop,18.512935,
2025-04-08,5.0,,,,,ALGN,vix_crisis_52.3,,,,tighten_stop,151.28123,
2025-04-08,5.0,,,,,AFRM,vix_crisis_52.3,,,,tighten_stop,38.40479499999999,
2025-04-08,5.0,,,,,VRDN,vix_crisis_52.3,,,,tighten_stop,11.54345,
2025-04-08,5.0,,,,,AXSM,vix_crisis_52.3,,,,tighten_stop,97.72726,
2025-04-08,5.0,,,,,ESTC,vix_crisis_52.3,,,,tighten_stop,74.070835,
2025-04-08,5.0,,,,,PACS,vix_crisis_52.3,,,,tighten_stop,9.53325,
2025-04-08,5.0,,,,,IOT,vix_crisis_52.3,,,,tighten_stop,33.399625,
2025-04-08,5.0,,,,,CNH,vix_crisis_52.3,,,,tighten_stop,10.64019,
2025-04-08,6.0,halt_triggered,-4.8211,100000.0,-382112.55,,,,,,,,
2025-04-09,6.0,halt_resumed,-4.6596,100000.0,-365959.73,,,,,,,,
2025-04-10,5.0,,,,,JNPR,vix_crisis_40.7,,,,tighten_stop,35.6265,
2025-04-10,5.0,,,,,LOAR,vix_crisis_40.7,,,,tighten_stop,81.18699999999998,
2025-04-10,5.0,,,,,SSRM,vix_crisis_40.7,,,,tighten_stop,9.5285,
2025-04-10,5.0,,,,,LQD,vix_crisis_40.7,,,,tighten_stop,110.5755,
2025-04-10,5.0,,,,,RPRX,vix_crisis_40.7,,,,tighten_stop,30.6565,
2025-04-10,5.0,,,,,UTI,vix_crisis_40.7,,,,tighten_stop,26.1535,
2025-04-10,5.0,,,,,IOT,vix_crisis_40.7,,,,tighten_stop,37.487,
2025-04-10,5.0,,,,,INSM,vix_crisis_40.7,,,,tighten_stop,66.43560000000001,
2025-04-10,5.0,,,,,WMG,vix_crisis_40.7,,,,tighten_stop,29.131725,
2025-04-10,5.0,,,,,COMP,vix_crisis_40.7,,,,tighten_stop,7.637999999999999,
2025-04-10,5.0,,,,,KDP,vix_crisis_40.7,,,,tighten_stop,33.013259999999995,
2025-04-10,5.0,,,,,AIG,vix_crisis_40.7,,,,tighten_stop,77.36363,
2025-04-10,5.0,,,,,FAST,vix_crisis_40.7,,,,tighten_stop,36.06485,
2025-04-10,5.0,,,,,BKD,vix_crisis_40.7,,,,tighten_stop,5.53527,
2025-04-10,5.0,,,,,VRTX,vix_crisis_40.7,,,,tighten_stop,456.03534,
2025-04-10,5.0,,,,,CELH,vix_crisis_40.7,,,,tighten_stop,35.5243,
2025-04-10,5.0,,,,,TDS,vix_crisis_40.7,,,,tighten_stop,33.722055,
2025-04-10,5.0,,,,,CI,vix_crisis_40.7,,,,tighten_stop,305.158145,
2025-04-10,5.0,,,,,OR,vix_crisis_40.7,,,,tighten_stop,19.5966,
2025-04-10,5.0,,,,,HCA,vix_crisis_40.7,,,,tighten_stop,323.917985,
2025-04-10,5.0,,,,,KR,vix_crisis_40.7,,,,tighten_stop,63.33403,
2025-04-10,5.0,,,,,CME,vix_crisis_40.7,,,,tighten_stop,244.222865,
2025-04-10,5.0,,,,,EVRG,vix_crisis_40.7,,,,tighten_stop,61.83265,
2025-04-10,5.0,,,,,DNOW,vix_crisis_40.7,,,,tighten_stop,14.400004999999998,
2025-04-10,5.0,,,,,IEF,vix_crisis_40.7,,,,tighten_stop,89.831335,
2025-04-10,5.0,,,,,LYV,vix_crisis_40.7,,,,tighten_stop,122.920785,
2025-04-10,5.0,,,,,ZS,vix_crisis_40.7,,,,tighten_stop,186.684785,
2025-04-10,5.0,,,,,CSCO,vix_crisis_40.7,,,,tighten_stop,55.04072,
2025-04-10,5.0,,,,,VZ,vix_crisis_40.7,,,,tighten_stop,40.46373,
2025-04-10,5.0,,,,,MPLX,vix_crisis_40.7,,,,tighten_stop,45.69386,
2025-04-10,5.0,,,,,TSN,vix_crisis_40.7,,,,tighten_stop,57.0057,
2025-04-10,5.0,,,,,BSX,vix_crisis_40.7,,,,tighten_stop,90.74818,
2025-04-10,5.0,,,,,RTX,vix_crisis_40.7,,,,tighten_stop,120.88807,
2025-04-10,5.0,,,,,CPRX,vix_crisis_40.7,,,,tighten_stop,21.09418,
2025-04-10,5.0,,,,,AJG,vix_crisis_40.7,,,,tighten_stop,306.007635,
2025-04-10,5.0,,,,,XEL,vix_crisis_40.7,,,,tighten_stop,64.937725,
2025-04-10,5.0,,,,,AEE,vix_crisis_40.7,,,,tighten_stop,91.417455,
2025-04-10,5.0,,,,,TRGP,vix_crisis_40.7,,,,tighten_stop,161.55661999999998,
2025-04-10,5.0,,,,,SPR,vix_crisis_40.7,,,,tighten_stop,30.983680000000003,
2025-04-10,5.0,,,,,NI,vix_crisis_40.7,,,,tighten_stop,35.99683,
2025-04-10,5.0,,,,,WTW,vix_crisis_40.7,,,,tighten_stop,299.50745,
2025-04-10,5.0,,,,,GDDY,vix_crisis_40.7,,,,tighten_stop,162.666505,
2025-04-10,5.0,,,,,IBM,vix_crisis_40.7,,,,tighten_stop,220.18112,
2025-04-10,5.0,,,,,USFD,vix_crisis_40.7,,,,tighten_stop,60.800285,
2025-04-10,5.0,,,,,DE,vix_crisis_40.7,,,,tighten_stop,423.54287,
2025-04-10,5.0,,,,,RELY,vix_crisis_40.7,,,,tighten_stop,19.0019,
2025-04-10,5.0,,,,,DOV,vix_crisis_40.7,,,,tighten_stop,153.5238,
2025-04-10,5.0,,,,,BROS,vix_crisis_40.7,,,,tighten_stop,55.30026,
2025-04-10,5.0,,,,,ELV,vix_crisis_40.7,,,,tighten_stop,417.144715,
2025-04-10,5.0,,,,,ACMR,vix_crisis_40.7,,,,tighten_stop,18.32208,
2025-04-10,5.0,,,,,ABBV,vix_crisis_40.7,,,,tighten_stop,169.31204,
2025-04-10,5.0,,,,,DKS,vix_crisis_40.7,,,,tighten_stop,181.455415,
2025-04-10,5.0,,,,,NNE,vix_crisis_40.7,,,,tighten_stop,22.56858,
