date,event,z_score,today_dispersion,level,dd_from_peak,rolling_peak_equity,current_equity,ticker,reason,exit_price,action,new_stop
2025-04-04,,,,5.0,,,,SYY,vix_crisis_45.3,,tighten_stop,77.68149999999999
2025-04-04,,,,5.0,,,,NRIX,vix_crisis_45.3,,tighten_stop,10.9935
2025-04-04,,,,5.0,,,,KO,vix_crisis_45.3,,tighten_stop,69.521
2025-04-04,,,,5.0,,,,LNTH,vix_crisis_45.3,,tighten_stop,104.5095
2025-04-04,,,,5.0,,,,ALGN,vix_crisis_45.3,,tighten_stop,161.95200000000003
2025-04-04,,,,5.0,,,,AVGO,vix_crisis_45.3,,tighten_stop,161.7105
2025-04-04,,,,5.0,,,,LPG,vix_crisis_45.3,,tighten_stop,21.126
2025-04-04,halt_resumed,,,6.0,-0.1423,106984.64,91763.44,,,,,
2025-04-07,,,,5.0,,,,CMS,vix_crisis_47.0,,tighten_stop,71.7345
2025-04-07,,,,5.0,,,,ORLY,vix_crisis_47.0,,tighten_stop,91.3197
2025-04-07,,,,5.0,,,,NRIX,vix_crisis_47.0,,tighten_stop,10.1745
2025-04-07,,,,5.0,,,,KO,vix_crisis_47.0,,tighten_stop,69.521
2025-04-07,,,,5.0,,,,AVGO,vix_crisis_47.0,,tighten_stop,153.6045
2025-04-07,,,,5.0,,,,LPG,vix_crisis_47.0,,tighten_stop,18.207
2025-04-08,,,,5.0,,,,NRIX,vix_crisis_52.3,,tighten_stop,10.1745
2025-04-09,dispersion_cb_triggered_dec128,4.8205,0.07039,,,,,,,,,
2025-04-10,,,,5.0,,,,XYL,vix_crisis_40.7,,tighten_stop,106.573425
2025-05-14,,,,1.0,,,,GRAL,overnight_gap_down_12.8pct,37.402,,
2025-07-31,dispersion_cb_triggered_dec128,8.8661,0.062022,,,,,,,,,
2025-08-06,,,,1.0,,,,POWL,overnight_gap_down_12.4pct,69.0,,
2025-08-07,,,,1.0,,,,SYM,overnight_gap_down_20.5pct,50.03,,
2025-08-07,dispersion_cb_triggered_dec128,4.2657,0.075023,,,,,,,,,
2025-09-18,dispersion_cb_triggered_dec128,9.7178,0.129607,,,,,,,,,
2025-09-22,,,,1.0,,,,SUPV,overnight_gap_up_15.4pct,5.795,,
2025-10-27,dispersion_cb_triggered_dec128,5.8969,0.075216,,,,,,,,,
2025-11-25,dispersion_cb_triggered_dec128,3.0528,0.060934,,,,,,,,,
2026-01-26,,,,1.0,,,,RVMD,overnight_gap_down_20.5pct,93.5,,
2026-02-03,,,,1.0,,,,DVA,overnight_gap_up_15.1pct,128.0,,
2026-02-19,,,,1.0,,,,W,overnight_gap_down_16.0pct,76.83,,
2026-02-20,dispersion_cb_triggered_dec128,5.6632,0.075509,,,,,,,,,
2026-03-31,dispersion_cb_triggered_dec128,4.7859,0.048354,,,,,,,,,
2026-04-13,dispersion_cb_triggered_dec128,4.5612,0.060967,,,,,,,,,
2022-05-06,dispersion_cb_triggered_dec128,3.2642,0.043904,,,,,,,,,
2022-05-10,,,,1.0,,,,ALXO,overnight_gap_up_26.3pct,11.75,,
2022-05-10,dispersion_cb_triggered_dec128,10.0,0.106129,,,,,,,,,
2022-05-27,dispersion_cb_triggered_dec128,3.4638,0.104029,,,,,,,,,
2022-07-05,dispersion_cb_triggered_dec128,4.0641,0.061028,,,,,,,,,
2022-07-21,dispersion_cb_triggered_dec128,9.009,0.122855,,,,,,,,,
2022-10-26,halt_triggered,,,6.0,-0.2012,100223.65,80055.58,,,,,
2022-11-01,halt_resumed,,,6.0,-0.1718,100223.65,83001.54000000001,,,,,
2022-11-10,,,,1.0,,,,CELH,overnight_gap_up_17.0pct,30.6667,,
2022-11-10,dispersion_cb_triggered_dec128,3.8685,0.058495,,,,,,,,,
2022-11-11,halt_triggered,,,6.0,-0.2218,100223.65,77995.6,,,,,
2023-01-11,halt_triggered,,,6.0,-0.2144,100223.65,78731.51000000001,,,,,
2023-03-14,halt_triggered,,,6.0,-0.2594,100223.65,74223.95,,,,,
2023-05-16,halt_triggered,,,6.0,-0.2602,100223.65,74143.16,,,,,
2023-06-05,halt_resumed,,,6.0,-0.2254,100223.65,77633.37,,,,,
2023-06-06,halt_triggered,,,6.0,-0.2254,100223.65,77633.37,,,,,
2023-08-08,halt_triggered,,,6.0,-0.2624,100223.65,73925.91,,,,,
2023-08-09,,,,1.0,,,,UPST,overnight_gap_down_17.3pct,42.78,,
2023-10-10,halt_triggered,,,6.0,-0.3112,100223.65,69031.29000000001,,,,,
2023-12-12,halt_triggered,,,6.0,-0.3006,100223.65,70094.37,,,,,
2024-02-13,halt_triggered,,,6.0,-0.3065,100223.65,69500.49,,,,,
2024-04-16,halt_triggered,,,6.0,-0.3137,100223.65,68779.95,,,,,
2024-06-18,halt_triggered,,,6.0,-0.2986,100223.65,70293.06,,,,,
2024-07-12,halt_resumed,,,6.0,-0.2724,100223.65,72926.32,,,,,
2024-07-15,halt_triggered,,,6.0,-0.2724,100223.65,72926.32,,,,,
2024-08-13,halt_resumed,,,6.0,-0.243,100223.65,75868.3,,,,,
2024-08-14,halt_triggered,,,6.0,-0.243,100223.65,75868.3,,,,,
2024-10-15,halt_triggered,,,6.0,-0.2663,100223.65,73536.55,,,,,
2024-12-17,halt_triggered,,,6.0,-0.2853,100223.65,71625.86,,,,,
2024-12-18,halt_resumed,,,6.0,-0.2222,100223.65,77950.73,,,,,
2024-12-19,halt_triggered,,,6.0,-0.2222,100223.65,77950.73,,,,,
2025-02-19,halt_triggered,,,6.0,-0.246,100223.65,75566.45999999999,,,,,
2025-04-04,,,,5.0,,,,XLI,vix_crisis_45.3,,tighten_stop,136.7905
2025-04-04,,,,5.0,,,,MA,vix_crisis_45.3,,tighten_stop,547.4944999999999
2025-04-04,,,,5.0,,,,T,vix_crisis_45.3,,tighten_stop,27.17
2025-04-04,,,,5.0,,,,CAH,vix_crisis_45.3,,tighten_stop,131.73649999999998
2025-04-04,,,,5.0,,,,EVRG,vix_crisis_45.3,,tighten_stop,66.044
2025-04-04,,,,5.0,,,,SPR,vix_crisis_45.3,,tighten_stop,33.8295
2025-04-04,,,,5.0,,,,TPH,vix_crisis_45.3,,tighten_stop,32.193000000000005
2025-04-04,halt_resumed,,,6.0,-0.0955,100223.65,90654.19,,,,,
2025-04-08,,,,5.0,,,,DXYZ,vix_crisis_52.3,,tighten_stop,34.023675000000004
2025-04-08,,,,5.0,,,,HIG,vix_crisis_52.3,,tighten_stop,117.931065
2025-04-08,,,,5.0,,,,RYTM,vix_crisis_52.3,,tighten_stop,54.727695
2025-04-08,,,,5.0,,,,WES,vix_crisis_52.3,,tighten_stop,38.487015
2025-04-09,dispersion_cb_triggered_dec128,4.0535,0.063,,,,,,,,,
2025-04-10,,,,5.0,,,,LOAR,vix_crisis_40.7,,tighten_stop,81.18699999999998
2025-05-09,dispersion_cb_triggered_dec128,4.673,0.070181,,,,,,,,,
2025-05-13,halt_triggered,,,6.0,-0.2051,100223.65,79667.77,,,,,
2025-07-15,halt_triggered,,,6.0,-0.2112,100223.65,79058.05,,,,,
2025-09-16,halt_triggered,,,6.0,-0.2496,100223.65,75208.26,,,,,
2025-11-18,halt_triggered,,,6.0,-0.2634,100223.65,73821.76,,,,,
2026-01-21,halt_triggered,,,6.0,-0.2961,100223.65,70545.92,,,,,
2026-01-30,,,,1.0,,,,SVM,overnight_gap_down_13.4pct,10.48,,
2026-03-24,halt_triggered,,,6.0,-0.3452,100223.65,65626.44,,,,,
2022-05-09,dispersion_cb_triggered_dec128,3.6275,0.036993,,,,,,,,,
2022-05-25,dispersion_cb_triggered_dec128,4.4189,0.050816,,,,,,,,,
2022-06-14,,,,1.0,,,,ORCL,overnight_gap_up_12.4pct,72.0,,
2022-09-02,halt_triggered,,,6.0,-0.2005,103233.21,82538.54000000001,,,,,
2022-10-20,,,,1.0,,,,ALL,overnight_gap_down_13.8pct,116.56,,
2022-11-02,halt_triggered,,,6.0,-0.2372,103233.21,78742.4,,,,,
2022-11-07,halt_resumed,,,6.0,-0.212,103233.21,81350.09,,,,,
2022-11-08,halt_triggered,,,6.0,-0.212,103233.21,81350.09,,,,,
2023-01-10,halt_triggered,,,6.0,-0.204,103233.21,82174.85,,,,,
2023-03-01,,,,1.0,,,,FHN,overnight_gap_down_16.1pct,20.78,,
2023-03-14,halt_triggered,,,6.0,-0.2537,103233.21,77042.6,,,,,
2023-05-16,halt_triggered,,,6.0,-0.2797,103233.21,74358.12,,,,,
2023-06-02,,,,1.0,,,,S,overnight_gap_down_36.3pct,13.2,,
2023-07-18,halt_triggered,,,6.0,-0.3025,103233.21,72005.67,,,,,
2023-08-01,,,,1.0,,,,RMBS,overnight_gap_down_16.1pct,52.55,,
2023-08-03,,,,1.0,,,,DXC,overnight_gap_down_23.5pct,20.7,,
2023-09-19,halt_triggered,,,6.0,-0.3255,103233.21,69630.4,,,,,
2023-11-21,halt_triggered,,,6.0,-0.3588,103233.21,66193.70999999999,,,,,
2024-01-23,halt_triggered,,,6.0,-0.3649,103233.21,65560.51999999999,,,,,
2024-03-26,halt_triggered,,,6.0,-0.3862,103233.21,63361.47,,,,,
2024-05-29,halt_triggered,,,6.0,-0.4098,103233.21,60929.74,,,,,
2024-07-30,halt_triggered,,,6.0,-0.4221,103233.21,59655.04,,,,,
2024-08-02,halt_resumed,,,6.0,-0.3903,103233.21,62937.42,,,,,
2024-08-05,halt_triggered,,,6.0,-0.4115,103233.21,60754.38,,,,,
2024-08-07,halt_resumed,,,6.0,-0.3933,103233.21,62630.23,,,,,
2024-08-08,halt_triggered,,,6.0,-0.3973,103233.21,62222.57,,,,,
2024-10-08,halt_triggered,,,6.0,-0.3907,103233.21,62896.56,,,,,
2024-12-10,halt_triggered,,,6.0,-0.4347,103233.21,58357.27,,,,,
2025-01-07,halt_resumed,,,6.0,-0.4158,103233.21,60309.95,,,,,
2025-01-08,halt_triggered,,,6.0,-0.4192,103233.21,59956.66,,,,,
2025-01-10,halt_resumed,,,6.0,-0.3893,103233.21,63040.03,,,,,
2025-01-13,halt_triggered,,,6.0,-0.3991,103233.21,62032.85,,,,,
2025-03-17,halt_triggered,,,6.0,-0.4242,103233.21,59440.21,,,,,
2025-04-04,,,,5.0,,,,PAYX,vix_crisis_45.3,,tighten_stop,147.19299999999998
2025-04-04,,,,5.0,,,,VTR,vix_crisis_45.3,,tighten_stop,66.9465
2025-04-04,,,,5.0,,,,FND,vix_crisis_45.3,,tighten_stop,73.7835
2025-04-04,halt_resumed,,,6.0,-0.3971,103233.21,62234.49,,,,,
2025-04-07,halt_triggered,,,6.0,-0.3971,103233.21,62234.49,,,,,
2025-06-09,halt_triggered,,,6.0,-0.3971,103233.21,62234.49,,,,,
2025-08-11,halt_triggered,,,6.0,-0.3971,103233.21,62234.49,,,,,
2025-08-28,halt_resumed,,,6.0,-0.3806,103233.21,63945.78,,,,,
2025-08-29,halt_triggered,,,6.0,-0.3806,103233.21,63945.78,,,,,
2025-10-29,halt_triggered,,,6.0,-0.3809,103233.21,63915.07,,,,,
2025-12-30,halt_triggered,,,6.0,-0.4158,103233.21,60305.42,,,,,
2026-01-30,halt_resumed,,,6.0,-0.3863,103233.21,63349.19,,,,,
2026-02-02,halt_triggered,,,6.0,-0.3863,103233.21,63349.19,,,,,
2026-03-09,halt_resumed,,,6.0,-0.3601,103233.21,66062.18,,,,,
2026-03-10,halt_triggered,,,6.0,-0.3601,103233.21,66062.18,,,,,
2026-03-16,,,,1.0,,,,VIVO,overnight_gap_down_94.5pct,1.86,,
2026-03-19,,,,1.0,,,,CAL,overnight_gap_up_23.5pct,10.945,,
2022-05-11,dispersion_cb_triggered_dec128,3.0741,0.054105,,,,,,,,,
2022-05-13,dispersion_cb_triggered_dec128,3.516,0.069617,,,,,,,,,
2022-08-05,dispersion_cb_triggered_dec128,4.6839,0.049528,,,,,,,,,
2022-09-29,halt_triggered,,,6.0,-0.2087,110586.29,87504.99,,,,,
2022-11-29,halt_triggered,,,6.0,-0.2431,110586.29,83697.43,,,,,
2022-12-13,,,,1.0,,,,OPEN,overnight_gap_up_13.1pct,1.5871,,
2023-01-31,halt_triggered,,,6.0,-0.2366,110586.29,84419.6,,,,,
2023-03-13,halt_resumed,,,6.0,-0.2113,110586.29,87217.4,,,,,
2023-03-14,halt_triggered,,,6.0,-0.2113,110586.29,87217.4,,,,,
2023-03-16,,,,1.0,,,,PCT,overnight_gap_up_13.6pct,5.42,,
2023-05-16,halt_triggered,,,6.0,-0.2473,110586.29,83236.67,,,,,
2023-07-18,halt_triggered,,,6.0,-0.2784,110586.29,79795.73,,,,,
2023-09-19,halt_triggered,,,6.0,-0.3256,110586.29,74575.73,,,,,
2023-10-03,halt_resumed,,,6.0,-0.2884,110586.29,78689.95,,,,,
2023-10-04,halt_triggered,,,6.0,-0.2884,110586.29,78689.95,,,,,
2023-12-05,halt_triggered,,,6.0,-0.289,110586.29,78621.43,,,,,
2023-12-26,halt_resumed,,,6.0,-0.2712,110586.29,80596.59,,,,,
2023-12-27,halt_triggered,,,6.0,-0.2712,110586.29,80596.59,,,,,
2024-02-27,halt_triggered,,,6.0,-0.2897,110586.29,78544.34,,,,,
2024-02-29,halt_resumed,,,6.0,0.0,121308.92,121308.92,,,,,
2024-03-19,dispersion_cb_triggered_dec128,3.1168,0.139655,,,,,,,,,
2024-03-25,,,,1.0,,,,DYN,overnight_gap_down_13.2pct,24.5001,,
2024-05-10,dispersion_cb_triggered_dec128,3.5846,0.047328,,,,,,,,,
2024-05-22,,,,1.0,,,,EURN,overnight_gap_down_21.8pct,16.49,,
2024-06-12,dispersion_cb_triggered_dec128,3.3872,0.048148,,,,,,,,,
2024-08-01,dispersion_cb_triggered_dec128,3.4422,0.05655,,,,,,,,,
2024-10-01,halt_triggered,,,6.0,-0.2022,121308.92,96784.87,,,,,
2024-12-06,halt_triggered,,,6.0,-0.2003,121308.92,97005.34,,,,,
2024-12-20,halt_resumed,,,6.0,-0.1601,121308.92,101888.48,,,,,
2025-01-21,halt_triggered,,,6.0,-0.2063,121308.92,96284.83,,,,,
2025-02-14,halt_resumed,,,6.0,-0.1364,121308.92,104762.34,,,,,
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,582.2834999999999
2025-04-04,,,,5.0,,,,XLP,vix_crisis_45.3,,tighten_stop,80.047
2025-04-04,,,,5.0,,,,VRSK,vix_crisis_45.3,,tighten_stop,289.8355
2025-04-04,,,,5.0,,,,DE,vix_crisis_45.3,,tighten_stop,483.8065
2025-04-04,,,,5.0,,,,ALLE,vix_crisis_45.3,,tighten_stop,129.9795
2025-04-04,,,,5.0,,,,IR,vix_crisis_45.3,,tighten_stop,77.196
2025-04-04,,,,5.0,,,,DYN,vix_crisis_45.3,,tighten_stop,9.6915
2025-04-04,,,,5.0,,,,CWEN,vix_crisis_45.3,,tighten_stop,29.2505
2025-04-04,,,,5.0,,,,VTRS,vix_crisis_45.3,,tighten_stop,8.568000000000001
2025-04-04,,,,5.0,,,,SPRY,vix_crisis_45.3,,tighten_stop,12.73
2025-04-04,,,,5.0,,,,GRPN,vix_crisis_45.3,,tighten_stop,17.888499999999997
2025-04-04,,,,5.0,,,,AR,vix_crisis_45.3,,tighten_stop,39.9
2025-04-04,,,,5.0,,,,NTR,vix_crisis_45.3,,tighten_stop,50.068895
2025-04-04,,,,5.0,,,,PSA,vix_crisis_45.3,,tighten_stop,304.15749000000005
2025-04-07,,,,5.0,,,,ALLE,vix_crisis_47.0,,tighten_stop,129.822
2025-04-07,,,,5.0,,,,IR,vix_crisis_47.0,,tighten_stop,73.185
2025-04-07,,,,5.0,,,,DYN,vix_crisis_47.0,,tighten_stop,8.693999999999999
2025-04-07,,,,5.0,,,,VTRS,vix_crisis_47.0,,tighten_stop,8.001000000000001
2025-04-07,,,,5.0,,,,PSA,vix_crisis_47.0,,tighten_stop,298.7565
2025-04-08,,,,5.0,,,,IR,vix_crisis_52.3,,tighten_stop,71.337
2025-04-08,,,,5.0,,,,DYN,vix_crisis_52.3,,tighten_stop,7.8645
2025-04-08,,,,5.0,,,,VTRS,vix_crisis_52.3,,tighten_stop,7.990500000000001
2025-04-08,,,,5.0,,,,PSA,vix_crisis_52.3,,tighten_stop,289.47450000000003
2025-04-08,,,,5.0,,,,WH,vix_crisis_52.3,,tighten_stop,78.660855
2025-04-08,,,,5.0,,,,WNC,vix_crisis_52.3,,tighten_stop,10.45233
2025-04-08,,,,5.0,,,,MAS,vix_crisis_52.3,,tighten_stop,64.89126
2025-04-08,,,,5.0,,,,OTIS,vix_crisis_52.3,,tighten_stop,97.73442
2025-04-10,,,,5.0,,,,BALL,vix_crisis_40.7,,tighten_stop,46.78191
2025-04-10,,,,5.0,,,,PSA,vix_crisis_40.7,,tighten_stop,276.46311000000003
2025-04-10,,,,5.0,,,,CALM,vix_crisis_40.7,,tighten_stop,88.014365
2025-04-10,,,,5.0,,,,CWEN,vix_crisis_40.7,,tighten_stop,26.39594
2025-05-08,dispersion_cb_triggered_dec128,4.4025,0.075325,,,,,,,,,
2025-05-15,dispersion_cb_triggered_dec128,4.5575,0.091139,,,,,,,,,
2025-06-04,halt_triggered,,,6.0,-0.2035,121308.92,96628.62,,,,,
2025-08-05,halt_triggered,,,6.0,-0.2388,121308.92,92336.92,,,,,
2025-09-11,,,,1.0,,,,RNA,overnight_gap_down_19.2pct,37.48,,
2025-10-07,halt_triggered,,,6.0,-0.2728,121308.92,88213.01999999999,,,,,
2025-10-30,,,,1.0,,,,EBAY,overnight_gap_down_14.0pct,85.6,,
2025-12-05,,,,1.0,,,,PSN,overnight_gap_down_20.7pct,67.0,,
2025-12-09,halt_triggered,,,6.0,-0.3148,121308.92,83126.54999999999,,,,,
2026-02-10,halt_triggered,,,6.0,-0.5266,121308.92,57428.04,,,,,
2026-04-14,halt_triggered,,,6.0,-0.5663,121308.92,52613.37,,,,,
2022-05-04,dispersion_cb_triggered_dec128,10.0,0.062564,,,,,,,,,
2022-06-23,dispersion_cb_triggered_dec128,3.7248,0.05624,,,,,,,,,
2022-08-03,dispersion_cb_triggered_dec128,3.3921,0.045314,,,,,,,,,
2022-08-08,dispersion_cb_triggered_dec128,3.4262,0.052186,,,,,,,,,
2022-10-12,dispersion_cb_triggered_dec128,5.4683,0.05498,,,,,,,,,
2022-11-28,,,,1.0,,,,PDD,overnight_gap_up_13.7pct,74.78,,
2022-12-21,halt_triggered,,,6.0,-0.2135,100877.62,79344.95,,,,,
2023-01-17,halt_resumed,,,6.0,-0.187,100877.62,82014.95,,,,,
2023-01-24,halt_triggered,,,6.0,-0.2031,100877.62,80394.13,,,,,
2023-03-28,halt_triggered,,,6.0,-0.2795,100877.62,72681.18,,,,,
2023-05-09,halt_resumed,,,6.0,-0.2564,100877.62,75010.53,,,,,
2023-05-10,halt_triggered,,,6.0,-0.2564,100877.62,75010.53,,,,,
2023-05-24,,,,1.0,,,,PTCT,overnight_gap_down_21.3pct,45.99,,
2023-05-26,,,,1.0,,,,PDD,overnight_gap_up_14.2pct,68.52,,
2023-07-11,halt_triggered,,,6.0,-0.2959,100877.62,71023.41,,,,,
2023-09-12,halt_triggered,,,6.0,-0.3322,100877.62,67367.03,,,,,
2023-11-14,halt_triggered,,,6.0,-0.3548,100877.62,65082.06,,,,,
2023-12-08,halt_resumed,,,6.0,-0.3231,100877.62,68284.14,,,,,
2023-12-11,halt_triggered,,,6.0,-0.3231,100877.62,68284.14,,,,,
2024-02-12,halt_triggered,,,6.0,-0.3231,100877.62,68284.14,,,,,
2024-04-15,halt_triggered,,,6.0,-0.3596,100877.62,64604.56,,,,,
2024-06-17,halt_triggered,,,6.0,-0.3621,100877.62,64352.93,,,,,
2024-07-09,,,,1.0,,,,QURE,overnight_gap_up_63.8pct,6.19,,
2024-08-19,halt_triggered,,,6.0,-0.4022,100877.62,60305.76,,,,,
2024-08-26,,,,1.0,,,,PDD,overnight_gap_down_21.2pct,110.2,,
2024-10-21,halt_triggered,,,6.0,-0.4505,100877.62,55437.2,,,,,
2024-11-13,halt_resumed,,,6.0,-0.4275,100877.62,57747.9,,,,,
2024-11-14,halt_triggered,,,6.0,-0.4275,100877.62,57747.9,,,,,
2024-12-05,halt_resumed,,,6.0,-0.3949,100877.62,61039.76,,,,,
2024-12-06,halt_triggered,,,6.0,-0.3949,100877.62,61039.76,,,,,
2024-12-19,,,,1.0,,,,VRTX,overnight_gap_down_12.6pct,391.0,,
2025-02-05,halt_triggered,,,6.0,-0.3983,100877.62,60703.08,,,,,
2025-04-04,,,,5.0,,,,BXSL,vix_crisis_45.3,,tighten_stop,32.775
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,582.2834999999999
2025-04-04,,,,5.0,,,,ECL,vix_crisis_45.3,,tighten_stop,256.329
2025-04-04,,,,5.0,,,,AMCR,vix_crisis_45.3,,tighten_stop,49.3525
2025-04-04,,,,5.0,,,,EXC,vix_crisis_45.3,,tighten_stop,44.8685
2025-04-04,halt_resumed,,,6.0,-0.3761,100877.62,62935.13,,,,,
2025-04-07,,,,5.0,,,,EXC,vix_crisis_47.0,,tighten_stop,44.8685
2025-04-07,halt_triggered,,,6.0,-0.3661,100877.62,63946.29,,,,,
2025-06-09,halt_triggered,,,6.0,-0.3661,100877.62,63946.29,,,,,
2025-08-11,halt_triggered,,,6.0,-0.3762,100877.62,62930.06,,,,,
2025-10-13,halt_triggered,,,6.0,-0.4028,100877.62,60240.6,,,,,
2025-12-15,halt_triggered,,,6.0,-0.4187,100877.62,58641.38,,,,,
2026-02-17,halt_triggered,,,6.0,-0.4538,100877.62,55096.67,,,,,
2026-04-21,halt_triggered,,,6.0,-0.4759,100877.62,52873.89,,,,,
2022-05-19,,,,1.0,,,,EBS,overnight_gap_up_15.0pct,32.59,,
2022-08-02,dispersion_cb_triggered_dec128,4.2991,0.047345,,,,,,,,,
2022-08-04,dispersion_cb_triggered_dec128,6.3245,0.069536,,,,,,,,,
2022-10-21,dispersion_cb_triggered_dec128,8.0638,0.05377,,,,,,,,,
2022-11-04,dispersion_cb_triggered_dec128,3.6,0.052766,,,,,,,,,
2022-11-09,dispersion_cb_triggered_dec128,3.0108,0.056506,,,,,,,,,
2022-11-10,dispersion_cb_triggered_dec128,6.1542,0.101409,,,,,,,,,
2022-11-11,halt_triggered,,,6.0,-0.2083,100471.69,79546.98,,,,,
2023-01-11,halt_triggered,,,6.0,-0.2279,100471.69,77575.33,,,,,
2023-03-14,halt_triggered,,,6.0,-0.2516,100471.69,75197.29000000001,,,,,
2023-05-16,halt_triggered,,,6.0,-0.2647,100471.69,73876.94,,,,,
2023-07-18,halt_triggered,,,6.0,-0.3085,100471.69,69472.85,,,,,
2023-09-19,halt_triggered,,,6.0,-0.3309,100471.69,67224.53,,,,,
2023-10-03,halt_resumed,,,6.0,-0.2839,100471.69,71948.44,,,,,
2023-10-04,halt_triggered,,,6.0,-0.2839,100471.69,71948.44,,,,,
2023-12-05,halt_triggered,,,6.0,-0.2925,100471.69,71082.41,,,,,
2024-02-06,halt_triggered,,,6.0,-0.2846,100471.69,71882.25,,,,,
2024-02-09,,,,1.0,,,,EXPE,overnight_gap_down_18.1pct,130.61,,
2024-04-09,halt_triggered,,,6.0,-0.2937,100471.69,70968.0,,,,,
2024-06-11,halt_triggered,,,6.0,-0.3126,100471.69,69063.58,,,,,
2024-08-07,halt_resumed,,,6.0,-0.2732,100471.69,73020.51,,,,,
2024-08-08,halt_triggered,,,6.0,-0.2366,100471.69,76697.27,,,,,
2024-10-08,halt_triggered,,,6.0,-0.2521,100471.69,75139.65,,,,,
2024-12-10,halt_triggered,,,6.0,-0.2704,100471.69,73299.61,,,,,
2024-12-12,halt_resumed,,,6.0,-0.2207,100471.69,78300.29000000001,,,,,
2024-12-13,halt_triggered,,,6.0,-0.2207,100471.69,78300.29000000001,,,,,
2024-12-18,halt_resumed,,,6.0,-0.1973,100471.69,80646.57,,,,,
2025-01-06,halt_triggered,,,6.0,-0.2079,100471.69,79585.06,,,,,
2025-03-10,dispersion_cb_triggered_dec128,7.0189,0.073913,,,,,,,,,
2025-03-28,halt_triggered,,,6.0,-0.2019,100471.69,80183.54000000001,,,,,
2025-04-04,,,,5.0,,,,NDAQ,vix_crisis_45.3,,tighten_stop,79.572
2025-04-04,,,,5.0,,,,L,vix_crisis_45.3,,tighten_stop,87.4855
2025-04-04,,,,5.0,,,,PEP,vix_crisis_45.3,,tighten_stop,149.772
2025-04-04,,,,5.0,,,,HOLX,vix_crisis_45.3,,tighten_stop,63.58800000000001
2025-04-04,,,,5.0,,,,SPY,vix_crisis_45.3,,tighten_stop,582.2834999999999
2025-04-04,,,,5.0,,,,EXPE,vix_crisis_45.3,,tighten_stop,159.98850000000002
2025-04-04,,,,5.0,,,,WMS,vix_crisis_45.3,,tighten_stop,108.3285
2025-04-04,,,,5.0,,,,CAMT,vix_crisis_45.3,,tighten_stop,55.3455
2025-04-04,,,,5.0,,,,WAB,vix_crisis_45.3,,tighten_stop,180.11999999999998
2025-04-04,,,,5.0,,,,CNX,vix_crisis_45.3,,tighten_stop,30.362
2025-04-04,,,,5.0,,,,SBRA,vix_crisis_45.3,,tighten_stop,16.7675
2025-04-04,,,,5.0,,,,XLU,vix_crisis_45.3,,tighten_stop,37.7245
2025-04-04,,,,5.0,,,,MCK,vix_crisis_45.3,,tighten_stop,681.0835
2025-04-04,,,,5.0,,,,ARHS,vix_crisis_45.3,,tighten_stop,7.413
2025-04-07,,,,5.0,,,,HOLX,vix_crisis_47.0,,tighten_stop,63.58800000000001
2025-04-07,,,,5.0,,,,EXPE,vix_crisis_47.0,,tighten_stop,148.95300000000003
2025-04-07,,,,5.0,,,,WMS,vix_crisis_47.0,,tighten_stop,106.155
2025-04-07,,,,5.0,,,,CAMT,vix_crisis_47.0,,tighten_stop,53.08800000000001
2025-04-07,,,,5.0,,,,SBRA,vix_crisis_47.0,,tighten_stop,16.7675
2025-04-07,halt_resumed,,,6.0,-0.1739,100471.69,82997.33,,,,,
2025-04-08,,,,5.0,,,,HOLX,vix_crisis_52.3,,tighten_stop,63.58800000000001
2025-04-08,,,,5.0,,,,WMS,vix_crisis_52.3,,tighten_stop,105.084
2025-04-08,,,,5.0,,,,MTH,vix_crisis_52.3,,tighten_stop,64.261895
2025-04-08,,,,5.0,,,,SHW,vix_crisis_52.3,,tighten_stop,342.821955
2025-04-08,,,,5.0,,,,CB,vix_crisis_52.3,,tighten_stop,295.550115
2025-04-08,,,,5.0,,,,SEI,vix_crisis_52.3,,tighten_stop,17.062475
2025-04-09,halt_triggered,,,6.0,-0.2605,100471.69,74295.08,,,,,
2025-04-10,,,,5.0,,,,HOLX,vix_crisis_40.7,,tighten_stop,61.383
2025-04-10,,,,5.0,,,,CB,vix_crisis_40.7,,tighten_stop,288.7395
2025-06-10,halt_triggered,,,6.0,-0.2437,100471.69,75984.34,,,,,
2025-08-12,halt_triggered,,,6.0,-0.2582,100471.69,74529.57,,,,,
2025-10-14,halt_triggered,,,6.0,-0.3,100471.69,70333.65,,,,,
2025-11-20,halt_resumed,,,6.0,-0.2727,100471.69,73077.26,,,,,
2025-11-21,halt_triggered,,,6.0,-0.2727,100471.69,73077.26,,,,,
2026-01-21,halt_triggered,,,6.0,-0.3202,100471.69,68303.22,,,,,
2026-03-24,halt_triggered,,,6.0,-0.3156,100471.69,68766.51,,,,,
