ticket,batch,cls,born_done,in_window,sha,n_files,n_code,claims_code,claims_analysis,has_test,verdict,desc
S6-B1739c,1739,DONE,True,True,d2c64c3d0,7,2,False,True,True,CODE_BACKED, done - recorded in all three docs | learnings l507 + checklist #231 + skill.md prose-is-not-shipped rule. the generalis
S6-B1739d,1739,DONE,True,True,d2c64c3d0,7,2,True,False,True,CODE_BACKED," 17 gates wired | #221 drift, #223 ledger, #225 response-to-ticket, narration, retro-sweep, council, #222 uninspected-co"
S6-B1739e,1739,DONE,True,True,d2c64c3d0,7,2,True,True,True,CODE_BACKED," owner reinforcement - already built this turn | owner, mid-turn: ""each finding needs to be ticketed and not just the on"
S6-B1740a,1740,DONE,True,True,04568f8ce,1,0,True,False,False,UNSUPPORTED," miss - full skill not loaded on a substantive turn | b1739 built two gates, edited three docs and committed without inv"
S6-B1740b,1740,DONE,True,True,04568f8ce,1,0,True,True,False,ANALYSIS_ONLY," the new gate fired on its own author, first live turn | scanfindingsvstickets counted 6 distinct finding markers agains"
S6-B1741a,1741,DONE,True,True,56ad99d7b,3,2,True,False,False,CODE_BACKED, fixed - gate over-fired on its own report | scanfindingsvstickets blocked a turn whose response described findings alre
S6-B1742a,1742,DONE,True,True,7d583f696,3,2,True,True,False,CODE_BACKED," fixed - blocked turns could never clear | scanfindingsvstickets scanned the whole turn window, and the stop hook re-run"
S6-B1743a,1743,DONE,True,True,867366be0,2,1,False,True,False,CODE_BACKED," done - the hook now emits the full skill every turn | owner: ""there is no logic if a turn proceeds without fully invoki"
S6-B1743b,1743,DONE,True,True,867366be0,2,1,False,True,False,CODE_BACKED," design - fail-open to the summary, deliberately | if skill.md cannot be read the hook falls back to the 12-bullet tier3"
S6-B1743c,1743,DONE,True,True,867366be0,2,1,True,False,False,CODE_BACKED, consequence - #229 and the load-gate become redundant | scandisciplinenotloaded was built to catch turns where i did no
S6-B1744a,1744,DONE,True,True,dd9fd5a56,6,1,True,False,False,CODE_BACKED," root cause proven - unicodeencodeerror, swallowed by my own fallback | owner: restart did not fix it. one command settl"
S6-B1744b,1744,DONE,True,True,dd9fd5a56,6,1,True,True,False,CODE_BACKED," done - fixed at the write, not by mangling the skill | emit bytes via sys.stdout.buffer with an explicit utf-8 encode, "
S6-B1744c,1744,DONE,True,True,dd9fd5a56,6,1,False,True,False,CODE_BACKED," my verification tested the wrong path | b1743 was ""verified"" by running with input='{}' through a utf-8-capable pipe ->"
S6-B1744d,1744,DONE,True,True,dd9fd5a56,6,1,True,True,False,CODE_BACKED," the safety net was the defect | i added the fallback reasoning ""a missing skill file is not a reason to run a turn with"
S6-B1745a,1745,DONE,True,True,5793203de,1,0,False,True,False,ANALYSIS_ONLY," audit measured - 19 l / 14 checklist / 21 scans / 16 gates / 13 pins, 0 orphans | session l490-l508 and #219-#232. ever"
S6-B1745b,1745,DONE,True,True,5793203de,1,0,False,True,False,ANALYSIS_ONLY, confirmed gap - 9 of 21 scans never falsified | council (contrarian) alleged almost none were proven able to fail. meas
S6-B1745c,1745,DONE,True,True,5793203de,1,0,True,True,False,ANALYSIS_ONLY, confirmed - #136 anti-audit-theater guard violated | #136 requires a new audit layer to demonstrate retroactive coverag
S6-B1745d,1745,DONE,True,True,5793203de,1,0,True,True,False,ANALYSIS_ONLY, confirmed - 7 of 8 errors are one root cause | council (first principles): the eight representative errors collapse to 
S6-B1745e,1745,DONE,True,True,5793203de,1,0,False,False,False,ANALYSIS_ONLY," biggest miss - infra is cpu-free and the machine was idle | council (executor), and no other advisor saw it: every one "
S6-B1745g,1745,DONE,True,True,5793203de,1,0,False,False,False,ANALYSIS_ONLY, council incomplete - 4 of 5 advisors | the outsider - described in the skill as the most underrated lens - never return
S6-B1746a,1746,DONE,True,True,291715a7f,3,2,False,True,False,CODE_BACKED, root cause - the gate runner short-circuited | owner: why was fable-mode not invoked last turn? the gate that should ha
S6-B1746b,1746,DONE,True,True,291715a7f,3,2,True,True,False,CODE_BACKED," any-vs-each, third instance - now at the runner level | same class as #225 firing only on an untouched queue and the pe"
S6-B1746c,1746,DONE,True,True,291715a7f,3,2,True,False,False,CODE_BACKED, i broke gate b and the pyramid caught it | my pre-pass returned 0 on a clean sweep - but the dirty-tree check and sever
S6-B1746d,1746,DONE,True,True,291715a7f,3,2,True,True,False,CODE_BACKED," noted - 2 brittle test literals relaxed | testb1597 / testb1605 asserted ""checkorphanrule()"" with parens in main(). the"
S6-B1746e,1746,DONE,True,True,291715a7f,3,2,False,False,False,CODE_BACKED," owner correction - rho is not abandoned | council framed rho = -0.8 as ""the abandoned thing"". owner: it is ticketed and"
S6-B1747a,1747,DONE,True,True,c95ba2b79,3,2,False,True,True,CODE_BACKED," owner caught a false compliance line | owner: ""i got this again... this skill is always to be fully loaded."" the loadin"
S6-B1747b,1747,DONE,True,True,c95ba2b79,3,2,False,False,True,CODE_BACKED," the root cause, inside the compliance line itself | this is reporting a state i did not observe - the single root cause"
S6-B1747c,1747,DONE,True,True,c95ba2b79,3,2,True,False,True,CODE_BACKED," existence gates cannot catch content lies | b1726s scanmissingskillconfirmation checks the skills invoked line exists, "
S6-B1748a,1748,DONE,True,True,c189df929,4,3,False,False,False,CODE_BACKED," item 1 done - catch count is 2 of 8 | the outsider called this ""the only evidence here that would mean anything"". scrip"
S6-B1748b,1748,DONE,True,True,c189df929,4,3,True,False,False,CODE_BACKED," the gate built for e1 did not match e1s wording | narrationmarkers held ""reverted"". i wrote ""reverting."" - and ""reverte"
S6-B1748c,1748,DONE,True,True,c189df929,4,3,True,True,False,CODE_BACKED," scanresponsegates was untestable | it read only assistanttext(entries), so it could not be fed a recorded response - un"
S6-B1748d,1748,DONE,True,True,c189df929,4,3,False,True,False,CODE_BACKED, item 2 done - the fallback no longer hides | exitnextpivot now raises when no pivot exists unless allowfallback=true. v
S6-B1749a,1749,DONE,True,True,6c86d4ba6,5,1,False,True,False,CODE_BACKED," owner caught - b1748 skipped phase 5 | owner: ""you also need to show a remediation or action item which is needed as pe"
S6-B1749b,1749,DONE,True,True,6c86d4ba6,5,1,False,False,False,CODE_BACKED, done - l509 + #233 | the e1 marker gap: a rule encoded as string matching takes its strings from the one sentence you r
S6-B1749c,1749,DONE,True,True,6c86d4ba6,5,1,False,True,False,CODE_BACKED," 2nd instance - untestable-input class | scanresponsegates could only read assistanttext(entries), so the replay could n"
S6-B1749d,1749,DONE,True,True,6c86d4ba6,5,1,True,False,False,CODE_BACKED," pattern - the #225 gate did not fire on b1748 | b1748 stated findings and touched the queue, so scanfindingsvstickets p"
S6-B1749e,1749,DONE,True,True,6c86d4ba6,5,1,False,False,False,CODE_BACKED," b1746 side-effect - a masked test coupling surfaced | testb1255 asserts ""clean tree must fast-pass"" by calling tg.main("
S6-B1750a,1750,DONE,True,True,2bb6d4242,2,0,True,False,False,UNSUPPORTED, gate caught me - skill left untouched again | scanskillnotupdated fired: b1749 wrote l509 + #233 and left skill.md alon
S6-B1750b,1750,DONE,True,True,2bb6d4242,2,0,False,False,False,ANALYSIS_ONLY," 3rd gate catch this session | after gate b v2 (missing compliance statement) and #222 (uninspected constant), this is t"
S6-B1751a,1751,DONE,True,True,f26842b6e,7,2,True,False,True,CODE_BACKED," class closed - requireeach primitive (closes s6-b1749d) | owner: address any-vs-each properly, not with a fourth reflex"
S6-B1751b,1751,DONE,True,True,f26842b6e,7,2,True,True,True,CODE_BACKED, critical - instance 5 found while looking for the class | scanfalseskillstatus (b1747) was defined and never wired. i b
S6-B1751c,1751,DONE,True,True,f26842b6e,7,2,False,False,True,CODE_BACKED, done - phase-5 gate via the primitive | scanmisscapturecomplete requires learnings + checklist-or-explicit-citation + e
S6-B1751d,1751,DONE,True,True,f26842b6e,7,2,True,True,True,CODE_BACKED," detection signal - count every gates name | one occurrence = definition only = never called. one line, and it would hav"
S6-B1752a,1752,DONE,True,True,f828d18a6,2,0,True,True,False,ANALYSIS_ONLY," answered - coverage measured, 1 gap found | owner asked for confirmation across learnings / checklist / skill / tickets"
S6-B1752b,1752,DONE,True,True,f828d18a6,2,0,True,True,False,ANALYSIS_ONLY," answered - there was never a gate for built-but-not-wired | owner: ""we already have gates for built but not wired - why"
S6-B1752c,1752,DONE,True,True,f828d18a6,2,0,True,True,False,ANALYSIS_ONLY, the shape | #224 - the rule that says presence is not enforcement - was itself present-but-not-enforced for its entire 
S6-B1753a,1753,DONE,True,True,5a4a48189,4,0,True,False,False,UNSUPPORTED," the new gate fired on its own author | scanmisscapturecomplete, built in b1751 one turn earlier, blocked b1752 for stat"
S6-B1753b,1753,DONE,True,True,5a4a48189,4,0,False,False,False,ANALYSIS_ONLY," done - #235 citing a rule is not the rule running | #224 was a paragraph plus 10 docstring banners for its entire life,"
S6-B1753c,1753,DONE,True,True,5a4a48189,4,0,False,True,False,ANALYSIS_ONLY," confirm means measure | asked to confirm coverage, the 10-errors x 4-artifacts table took one command and found 9 of 10"
S6-B1753d,1753,DONE,True,True,5a4a48189,4,0,True,True,False,ANALYSIS_ONLY," owner challenge - verified against history, answer holds | owner: ""just yesterday we built gates for built but not wire"
S6-B1753e,1753,DONE,True,True,5a4a48189,4,0,True,False,False,UNSUPPORTED, my first search was invalid (#166) | the b1752 check used def scan\w(unwired|notwired|nevercalled) - a narrow regex who
S6-B1753f,1753,DONE,True,True,5a4a48189,4,0,False,False,False,ANALYSIS_ONLY, caught mid-sentence | i printed 0 0 = neither touched the gate runner while the command had output 88 and 32. b1702 did
S6-B1754a,1754,DONE,True,True,782638313,2,0,False,False,False,ANALYSIS_ONLY," 5th gate catch - skill left untouched again | scanskillnotupdated fired on b1753: l511 + #235 written, skill.md untouch"
S6-B1754b,1754,DONE,True,True,782638313,2,0,True,False,False,UNSUPPORTED," done - #235 now in the skill | citing-a-rule-is-not-the-rule-running added, with both companions: measure when asked to"
S6-B1755a,1755,DONE,True,True,6dd2180da,3,0,False,False,False,ANALYSIS_ONLY, 6th gate catch - phase-5 gate fired on b1754 | scanmisscapturecomplete blocked b1754 for stating a miss (the repeat ski
S6-B1755b,1755,DONE,True,True,6dd2180da,3,0,False,True,False,ANALYSIS_ONLY," the cleanest prose-vs-mechanism measurement this session | between the two scanskillnotupdated catches (b1750, b1753) t"
S6-B1755c,1755,DONE,True,True,6dd2180da,3,0,False,True,False,ANALYSIS_ONLY, honest counter-note | six gate catches is not evidence the layer is good - it is evidence these specific failures are n
S6-B1756a,1756,DONE,True,False,,0,0,False,False,False,NO_COMMIT," root cause of the recurrence - the workflow had no mechanism step | owner: ""if remediation workflow was followed this w"
S6-B1756b,1756,DONE,True,False,,0,0,False,False,False,NO_COMMIT," done - phase 5 now has a fifth member | scan, pin test, or explicit judgment-only: <reason>, enforced via requireeach s"
S6-B1756d,1756,DONE,True,False,,0,0,True,True,False,NO_COMMIT, runner reported n>1 for the first time | the b1746 all-gates runner listed 2 violations with [1/2] and [2/2]. before b1
S6-B1757a,1757,DONE,True,True,1f3050b9e,6,1,True,True,False,CODE_BACKED," done - retroactive-sweep gate built + wired | owner: ""when errors are remediated you are supposed to do a retroactive a"
S6-B1757b,1757,DONE,True,True,1f3050b9e,6,1,True,True,False,CODE_BACKED," skill audit - 8 of 30 sections gated, 22 prose-only | owner-requested. measured across the 644-line skill: 22 of 30 sec"
S6-B1758a,1758,DONE,True,True,0f6f77a94,6,1,True,False,False,CODE_BACKED, done - mechanism built for the checklist-compliance defect | scancomplianceiscontent requires the compliance statement 
S6-B1758b,1758,DONE,True,True,0f6f77a94,6,1,False,True,False,CODE_BACKED," why #236's gate missed it - trigger vocabulary | scanmisscapturecomplete keys on miss markers (""i was wrong"", ""owner ca"
S6-B1758c,1758,DONE,True,True,0f6f77a94,6,1,False,True,False,CODE_BACKED, retroactive sweep for this class | scanned the queue for other findings tagged answered / diagnosed / noted that name n
S6-B1758d,1758,DONE,True,True,0f6f77a94,6,1,True,False,False,CODE_BACKED, c1 unicode gate caught me - 7th gate catch | the pre-commit c1 gate blocked the commit: literal emoji codepoints 0x2705
S6-B1759a,1759,DONE,True,True,caa2fa811,6,1,False,True,False,CODE_BACKED," owner ran the right test - gate was quiet on the real text | owner: ""check the above gate by running... is fail also a "
S6-B1759b,1759,DONE,True,True,caa2fa811,6,1,True,True,False,CODE_BACKED," done - missmarkers stemmed, 9 -> 116 entries | 16 stems x 7 suffixes. proven 6/6, including four phrasings previously i"
S6-B1759c,1759,DONE,True,True,caa2fa811,6,1,True,False,False,CODE_BACKED, third instance of the l509 class - i patched one member | l509 said encode the stem; i fixed narrationmarkers only and 
S6-B1759d,1759,DONE,False,True,caa2fa811,6,1,True,True,False,CODE_BACKED," superseded - a wider audit replaced the framing | ""13 of 18 lists unstemmed"" became, under b1773's measurement, 36 list"
S6-B1760a,1760,DONE,True,True,3f6fa2027,9,4,False,False,True,CODE_BACKED," done - root cause: gate proofs were circular | owner: ""why wasn't the gate tested extensively? it didn't fire on the ve"
S6-B1760b,1760,DONE,True,True,3f6fa2027,9,4,True,False,True,CODE_BACKED, done - incident corpus built | scripts/gateincidentcorpus.py holds the verbatim text per gate plus the state it occurre
S6-B1760c,1760,DONE,True,True,3f6fa2027,9,4,False,False,True,CODE_BACKED, done - scanuninspectedconstant had two ignored-parameter bugs | it accepted text= then read rawassistant(entries) at on
S6-B1761a,1761,DONE,True,True,3f6fa2027,9,4,False,False,True,CODE_BACKED," done - full retroactive sweep, all 38 gates | scripts/sweepgateincidents.py. fires 8 / silent 0 / no-incident 3 / canno"
S6-B1761d,1761,DONE,True,True,3f6fa2027,9,4,False,True,True,CODE_BACKED, done - i nearly ticketed 3 correct gates as broken | the first sweep starved hybrid gates of the state their incident o
S6-B1762a,1762,DONE,True,True,a6be5d348,9,4,True,True,True,CODE_BACKED," owner-caught - the b1761 skill section shipped ungated | owner: ""if added to skill, have the applicable gates been adde"
S6-B1762b,1762,DONE,True,True,a6be5d348,9,4,True,False,True,CODE_BACKED, done - #242 each new rule names its enforcer | scanungatedaddition enumerates rules added this turn and requires each t
S6-B1762c,1762,DONE,True,True,a6be5d348,9,4,True,False,True,CODE_BACKED, done - why #231's gate was quiet | scanproseonlyrule asks whether a code file was touched this turn - touching it for a
S6-B1762d,1762,DONE,True,True,a6be5d348,9,4,False,False,True,CODE_BACKED," done - #243 corpus completeness | testb1762everyscangatehasacorpusentry. testb1760 iterates over the corpus, so it chec"
S6-B1762e,1762,DONE,True,True,a6be5d348,9,4,True,False,True,CODE_BACKED," done - proximity-artifact defect caught pre-ship | first scanungatedaddition matched a +/-220 char window, so one mecha"
S6-B1762f,1762,DONE,False,True,a6be5d348,9,4,True,False,True,CODE_BACKED," closed - built in b1763 | was open with no blocker. owner: ""why not built? has this been ticketed?"" ticketed yes; built"
S6-B1763a,1763,DONE,True,True,4265dd5a7,7,2,False,False,True,CODE_BACKED," done - #244 adoption gate for requireeach | if a gate's emitted message says each/every, the check must route through r"
S6-B1763c,1763,DONE,True,True,4265dd5a7,7,2,True,False,True,CODE_BACKED," done - scanskillblockincomplete converted | it was already each-shaped and hand-rolling the primitive, so conversion ch"
S6-B1763d,1763,DONE,True,True,4265dd5a7,7,2,False,True,True,CODE_BACKED, done - signal discipline recorded | first signal (grep bodies for each/every) flagged 13 of 16 and was wrong - marker l
S6-B1764a,1764,DONE,True,True,cf39e0d24,1,0,True,False,False,UNSUPPORTED," done - permission prompts: wrong layer | owner: ""you have a wildcard standing approval for all bash and powershell comm"
S6-B1764b,1764,DONE,True,True,cf39e0d24,1,0,True,True,False,ANALYSIS_ONLY," risk disclosed, owner-directed | a blanket means destructive commands (head is now at 4265dd5a7 b1763: availability is "
S6-B1765a,1765,DONE,True,True,2d198efee,10,5,False,True,False,CODE_BACKED, incident - git reset --hard ran accidentally | a commit message written to warn about destructive commands carried back
S6-B1765b,1765,DONE,True,True,2d198efee,10,5,False,True,False,CODE_BACKED," damage measured - 1 file, recovered | only .claude/settings.json was unstaged at the moment; it lost the wildcard edit "
S6-B1765c,1765,DONE,True,True,2d198efee,10,5,True,True,False,CODE_BACKED, done - #245 gate built | scanshellsubstitution flags backticks / $( inside a double-quoted -m/-f argument. proven on th
S6-B1765d,1765,DONE,True,True,2d198efee,10,5,True,True,False,CODE_BACKED," done - seam rule widened, not waived | the new gate's seam is tooltext=, so #241's tests correctly rejected it. the req"
S6-B1765e,1765,DONE,True,True,2d198efee,10,5,False,False,False,CODE_BACKED, detection note | the tell was preflight: checking 1 file(s) in output already scrolled past. a green commit hash and a 
S6-B1766a,1766,DONE,False,True,d0cc5b9d3,1,0,True,True,False,ANALYSIS_ONLY, stale - the vocabulary was ruled and migrated | claimed the vocabulary was unruled. measured: all 6 ruled classes in us
S6-B1766c,1766,DONE,False,True,d0cc5b9d3,1,0,True,True,False,ANALYSIS_ONLY," stale - migration is built | claimed ""not built pending approval"". the owner approved and b1769 migrated all 688 rows. "
S6-B1766d,1766,DONE,True,True,d0cc5b9d3,1,0,False,True,False,ANALYSIS_ONLY, note - answered is the hazard label | 8 rows carry it. l514 recorded that filing a defect as answered is how a finding 
S6-B1767a,1767,DONE,True,True,a0b1521ba,9,4,False,False,False,CODE_BACKED," done - gate blocked a clean turn on a substring | quantclaims held ""free""; the response said ""chosen freely per row"". p"
S6-B1767b,1767,DONE,True,True,a0b1521ba,9,4,False,False,False,CODE_BACKED," done - boundaries were not enough; the corpus caught it | word-bounded ""free"" still fired on the negative control's ""fr"
S6-B1767c,1767,DONE,True,True,a0b1521ba,9,4,True,True,False,CODE_BACKED," done - scanunmeasuredquantity given a seam + regression entry | it had no text=, so it lived in knownseamless and its f"
S6-B1767d,1767,DONE,False,True,a0b1521ba,9,4,False,True,False,CODE_BACKED," re-measured properly: 67 colliding markers, 17 that invert | ticket claimed ""64 markers across 22 lists""; my first re-c"
S6-B1766e,1766,DONE,True,True,d0cc5b9d3,1,0,False,False,False,ANALYSIS_ONLY, done - l522 written (the phase-5 gate was right) | the stop hook blocked the b1766 turn for stating misses with no lear
S6-B1768a,1768,DONE,True,True,a1cf27377,7,2,False,False,True,CODE_BACKED, done - #197 gate was right: l522 was an uncodified rule | stop hook blocked the turn: l522 states a generalised rule re
S6-B1768b,1768,DONE,True,True,a1cf27377,7,2,True,False,True,CODE_BACKED," #247 is judgment-only, deliberately | the natural mechanism - validate ticket status against a closed vocabulary - cann"
S6-B1768c,1768,DONE,True,True,a1cf27377,7,2,True,False,True,CODE_BACKED," done - #245 violated one batch after i wrote it | put backticks inside python -c ""..."". #245 said ""commit message""; the"
S6-B1768d,1768,DONE,True,True,a1cf27377,7,2,False,True,True,CODE_BACKED," note - the difference was luck, not care | this instance failed to parse, so bash refused the command and nothing ran. "
S6-B1769a,1769,DONE,True,True,49493c67f,9,4,True,False,False,CODE_BACKED," owner ruling adopted - 6-class vocabulary | done / dropped / blocked / deferred / open / running, mandatory reason on n"
S6-B1769b,1769,DONE,True,True,49493c67f,9,4,False,False,False,CODE_BACKED," migration: 688 in, 688 out, lossless asserted | 39.4pct of classes inferred from row text, every one tagged, none claim"
S6-B1769c,1769,DONE,True,True,49493c67f,9,4,False,False,False,CODE_BACKED, council's blanket deferred default rejected on measurement | 71.7pct of the 187 prose rows record completed work; 0.5pc
S6-B1769d,1769,DONE,True,True,49493c67f,9,4,False,False,False,CODE_BACKED, 3 migration defects caught by the dry run | (1) 34 of 688 rows carry a plain label - the regex skipped them silently; (
S6-B1769e,1769,DONE,True,True,49493c67f,9,4,True,False,False,CODE_BACKED, #247 mechanism attached - scanqueuevocabulary | the item shipped judgment-only pending this ruling; the mechanism is at
S6-B1769f,1769,DONE,True,True,49493c67f,9,4,False,True,False,CODE_BACKED, #249 per-turn gate - scanqueuenotupdated | accepts no-queue-change: <reason>. the council's contrarian was right: a man
S6-B1769g,1769,DONE,True,True,49493c67f,9,4,False,True,False,CODE_BACKED," correction: the queue has 688 rows, not 641 | i reported 641 twice; that figure came from a regex requiring bold labels"
S6-B1770a,1770,DONE,True,True,4eb671a1c,6,1,False,True,False,CODE_BACKED," the -0.8 falsification test ran - l502's hypothesis is half right | scripts/rhoselectorfalsification.py, offline on cac"
S6-B1770c,1770,DONE,True,True,4eb671a1c,6,1,False,True,False,CODE_BACKED, council verdict: the -0.8 superseded the enforcement backlog | 4 of 5 advisors independently said drop everything and r
S6-B1770d,1770,DONE,True,True,4eb671a1c,6,1,False,True,False,CODE_BACKED, gate efficacy measured instead of argued | the outsider claimed the enforcement layer does not work since the owner sti
S6-B1771a,1771,DONE,True,True,be3c8241f,6,1,False,True,False,CODE_BACKED," root cause found - signalsatentry not persisted pre-2025-02-06 | measured across 133 strategies / 8,374 trades: signals"
S6-B1771e,1771,DONE,True,True,be3c8241f,6,1,True,True,False,CODE_BACKED, my own cross-check matched an empty set | the byte-identity discriminator compared nextpivottarget against fixedtarget3
S6-B1771f,1771,DONE,True,True,be3c8241f,6,1,True,True,False,CODE_BACKED, maxdays cannot classify a trade - both paths emit it | the genuine pivot path and exitfixedtarget both emit maxdays. my
S6-B1772a,1772,DONE,True,True,0abdcd73c,8,3,False,True,True,CODE_BACKED, 3 of 26 exits are named after something they never do | regimeflip 100pct maxdays20 (never flips); smartmoneyreversal 9
S6-B1772c,1772,DONE,True,True,0abdcd73c,8,3,False,True,True,CODE_BACKED," b1771 confirmed by an independent method | regimeflip == timestop20d on 100.0pct of 7,319 shared trades by outcome iden"
S6-B1772d,1772,DONE,True,True,0abdcd73c,8,3,True,True,True,CODE_BACKED," two defects in my own lenses, both found by running them | v1 flagged timestop20d firing timestop20d - the exit working"
S6-B1773a,1773,DONE,True,True,39c496c4a,7,2,True,False,True,CODE_BACKED, the exemption side was the unhardened half | b1767 word-bounded the trigger (markerhits) and left the exemption on raw 
S6-B1773b,1773,DONE,True,True,39c496c4a,7,2,False,True,True,CODE_BACKED, class b - phrase negation - was entirely unaddressed | 5 collisions are word-internal (measured/unmeasured) and word bo
S6-B1773c,1773,DONE,True,True,39c496c4a,7,2,False,True,True,CODE_BACKED," i declared it ""confirmed live"" on a vacuous probe | my test sentence contained no quantclaims phrase, so the trigger ne"
S6-B1773d,1773,DONE,True,True,39c496c4a,7,2,True,True,True,CODE_BACKED, same shape a third time - probed a list with words not in it | tested proofphrases with reproduced and verified; neithe
S6-B1773e,1773,DONE,True,True,39c496c4a,7,2,True,True,True,CODE_BACKED," two defects in affirms itself, both from running it | backward-only missed ""the benchmark was not executed""; a flat 60-"
S6-B1773f,1773,DONE,False,True,39c496c4a,7,2,False,False,True,CODE_BACKED," my own ticket was wrong - the sweep can decide | it claimed the remaining match sites ""each need a judgment call... a s"
S6-B1774a,1774,DONE,True,True,b5faa2559,7,2,False,True,True,CODE_BACKED," writing any file counted as inspecting the data | filepath is an openevidence marker and every write/edit carries one, "
S6-B1774b,1774,DONE,True,True,b5faa2559,7,2,True,False,True,CODE_BACKED, mention-vs-use was never fixed on the tool side | a write whose content mentioned grep satisfied the exemption. b1738 f
S6-B1774c,1774,DONE,True,True,b5faa2559,7,2,True,False,True,CODE_BACKED," my classifier had the defect it was built to find | its negation test was a flat unaryop check, so a negation nested in"
S6-B1774d,1774,DONE,True,True,b5faa2559,7,2,False,True,True,CODE_BACKED, one flagged site was a false positive - checking beat converting | scanunverifiedstructure uses usedtools & set(inspect
S6-B1775a,1775,DONE,True,True,b35a100cf,7,2,False,False,True,CODE_BACKED, retraction - the gap and the rho are from different cubes | b1771 attributed l525's residual rho = -0.73 to the signals
S6-B1775b,1775,DONE,True,True,b35a100cf,7,2,False,True,True,CODE_BACKED," post-config step 3 is now a script, not a hand-run table | scripts/postconfigsweep.py executes all 10 step-3 rows with "
S6-B1775e,1775,DONE,True,True,b35a100cf,7,2,False,True,True,CODE_BACKED, wave 1 is clean of the persistence gap - the engine is not currently broken | genuine-pivot share 54.5pct before / 58.4
S6-B1776a,1776,DONE,True,True,d41902d71,7,2,False,True,True,CODE_BACKED," queue counted: 69 open, 46 from the last 48h, 21 enforcement | owner: ""how many open tickets are there? focus on the on"
S6-B1776b,1776,DONE,True,True,d41902d71,7,2,True,True,True,CODE_BACKED, #256 mechanised - auditticketstaleness.py | re-derives probeable ticket claims and prints today's value. third time re-
