strategy_name,direction,status,regime_affinity,exit_method
squeeze_setup_long,long,ACTIVE,all_regimes,atr_trail_vix_conditional
squeeze_setup_long,long,ACTIVE,all_regimes,break_even_at_1r
squeeze_setup_long,long,ACTIVE,all_regimes,breakeven_plus_trail
squeeze_setup_long,long,ACTIVE,all_regimes,chandelier_3x
squeeze_setup_long,long,ACTIVE,all_regimes,class_time_stop
squeeze_setup_long,long,ACTIVE,all_regimes,earnings_blackout
squeeze_setup_long,long,ACTIVE,all_regimes,fixed_4r_2r
squeeze_setup_long,long,ACTIVE,all_regimes,hybrid_50pct_target
squeeze_setup_long,long,ACTIVE,all_regimes,ma_exit_ema9
squeeze_setup_long,long,ACTIVE,all_regimes,mfe_lockin_trail
squeeze_setup_long,long,ACTIVE,all_regimes,multi_tier_partial
squeeze_setup_long,long,ACTIVE,all_regimes,next_pivot_target
squeeze_setup_long,long,ACTIVE,all_regimes,r_multiple_2r
squeeze_setup_long,long,ACTIVE,all_regimes,r_multiple_3r
squeeze_setup_long,long,ACTIVE,all_regimes,regime_flip
squeeze_setup_long,long,ACTIVE,all_regimes,reverse_signal
squeeze_setup_long,long,ACTIVE,all_regimes,smart_money_reversal
squeeze_setup_long,long,ACTIVE,all_regimes,smc_mitigation_zone
squeeze_setup_long,long,ACTIVE,all_regimes,time_stop_10d
squeeze_setup_long,long,ACTIVE,all_regimes,time_stop_20d
squeeze_setup_long,long,ACTIVE,all_regimes,trailing_10pct
squeeze_setup_long,long,ACTIVE,all_regimes,trailing_15pct
squeeze_setup_long,long,ACTIVE,all_regimes,trailing_5pct
stoch_oversold,dual,ACTIVE,all_regimes,atr_trail_1x
stoch_oversold,dual,ACTIVE,all_regimes,atr_trail_2x
stoch_oversold,dual,ACTIVE,all_regimes,atr_trail_mae_conditional
stoch_oversold,dual,ACTIVE,all_regimes,atr_trail_vix_conditional
stoch_oversold,dual,ACTIVE,all_regimes,break_even_at_1r
stoch_oversold,dual,ACTIVE,all_regimes,breakeven_plus_trail
stoch_oversold,dual,ACTIVE,all_regimes,chandelier_3x
stoch_oversold,dual,ACTIVE,all_regimes,class_time_stop
stoch_oversold,dual,ACTIVE,all_regimes,earnings_blackout
stoch_oversold,dual,ACTIVE,all_regimes,fixed_4r_2r
stoch_oversold,dual,ACTIVE,all_regimes,hybrid_50pct_target
stoch_oversold,dual,ACTIVE,all_regimes,ma_exit_ema9
stoch_oversold,dual,ACTIVE,all_regimes,mfe_lockin_trail
stoch_oversold,dual,ACTIVE,all_regimes,multi_tier_partial
stoch_oversold,dual,ACTIVE,all_regimes,next_pivot_target
stoch_oversold,dual,ACTIVE,all_regimes,r_multiple_2r
stoch_oversold,dual,ACTIVE,all_regimes,r_multiple_3r
stoch_oversold,dual,ACTIVE,all_regimes,regime_flip
stoch_oversold,dual,ACTIVE,all_regimes,reverse_signal
stoch_oversold,dual,ACTIVE,all_regimes,smart_money_reversal
stoch_oversold,dual,ACTIVE,all_regimes,smc_mitigation_zone
stoch_oversold,dual,ACTIVE,all_regimes,time_stop_10d
stoch_oversold,dual,ACTIVE,all_regimes,time_stop_20d
stoch_oversold,dual,ACTIVE,all_regimes,trailing_10pct
stoch_oversold,dual,ACTIVE,all_regimes,trailing_15pct
stoch_oversold,dual,ACTIVE,all_regimes,trailing_5pct
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_1x
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_2x
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_mae_conditional
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_vix_conditional
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",break_even_at_1r
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",breakeven_plus_trail
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",chandelier_3x
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",class_time_stop
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",earnings_blackout
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",fixed_4r_2r
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",hybrid_50pct_target
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",ma_exit_ema9
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",mfe_lockin_trail
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",multi_tier_partial
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",next_pivot_target
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",r_multiple_2r
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",r_multiple_3r
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",regime_flip
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",reverse_signal
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",smart_money_reversal
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",smc_mitigation_zone
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",time_stop_10d
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",time_stop_20d
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",trailing_10pct
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",trailing_15pct
stochrsi_overbought_short,short,ACTIVE,"bear,crisis,neutral",trailing_5pct
stochrsi_oversold,dual,ACTIVE,all_regimes,atr_trail_1x
stochrsi_oversold,dual,ACTIVE,all_regimes,atr_trail_2x
stochrsi_oversold,dual,ACTIVE,all_regimes,atr_trail_mae_conditional
stochrsi_oversold,dual,ACTIVE,all_regimes,atr_trail_vix_conditional
stochrsi_oversold,dual,ACTIVE,all_regimes,break_even_at_1r
stochrsi_oversold,dual,ACTIVE,all_regimes,breakeven_plus_trail
stochrsi_oversold,dual,ACTIVE,all_regimes,chandelier_3x
stochrsi_oversold,dual,ACTIVE,all_regimes,class_time_stop
stochrsi_oversold,dual,ACTIVE,all_regimes,earnings_blackout
stochrsi_oversold,dual,ACTIVE,all_regimes,fixed_4r_2r
stochrsi_oversold,dual,ACTIVE,all_regimes,hybrid_50pct_target
stochrsi_oversold,dual,ACTIVE,all_regimes,ma_exit_ema9
stochrsi_oversold,dual,ACTIVE,all_regimes,mfe_lockin_trail
stochrsi_oversold,dual,ACTIVE,all_regimes,multi_tier_partial
stochrsi_oversold,dual,ACTIVE,all_regimes,next_pivot_target
stochrsi_oversold,dual,ACTIVE,all_regimes,r_multiple_2r
stochrsi_oversold,dual,ACTIVE,all_regimes,r_multiple_3r
stochrsi_oversold,dual,ACTIVE,all_regimes,regime_flip
stochrsi_oversold,dual,ACTIVE,all_regimes,reverse_signal
stochrsi_oversold,dual,ACTIVE,all_regimes,smart_money_reversal
stochrsi_oversold,dual,ACTIVE,all_regimes,smc_mitigation_zone
stochrsi_oversold,dual,ACTIVE,all_regimes,time_stop_10d
stochrsi_oversold,dual,ACTIVE,all_regimes,time_stop_20d
stochrsi_oversold,dual,ACTIVE,all_regimes,trailing_10pct
stochrsi_oversold,dual,ACTIVE,all_regimes,trailing_15pct
stochrsi_oversold,dual,ACTIVE,all_regimes,trailing_5pct
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,atr_trail_1x
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,atr_trail_2x
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,atr_trail_mae_conditional
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,atr_trail_vix_conditional
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,break_even_at_1r
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,breakeven_plus_trail
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,chandelier_3x
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,class_time_stop
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,earnings_blackout
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,fixed_4r_2r
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,hybrid_50pct_target
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,ma_exit_ema9
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,mfe_lockin_trail
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,multi_tier_partial
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,next_pivot_target
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,r_multiple_2r
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,r_multiple_3r
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,regime_flip
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,reverse_signal
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,smart_money_reversal
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,smc_mitigation_zone
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,time_stop_10d
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,time_stop_20d
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,trailing_10pct
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,trailing_15pct
supertrend_ichimoku_adx,dual,ACTIVE,all_regimes,trailing_5pct
supertrend_macd,dual,ACTIVE,bull,atr_trail_1x
supertrend_macd,dual,ACTIVE,bull,atr_trail_2x
supertrend_macd,dual,ACTIVE,bull,atr_trail_mae_conditional
supertrend_macd,dual,ACTIVE,bull,atr_trail_vix_conditional
supertrend_macd,dual,ACTIVE,bull,break_even_at_1r
supertrend_macd,dual,ACTIVE,bull,breakeven_plus_trail
supertrend_macd,dual,ACTIVE,bull,chandelier_3x
supertrend_macd,dual,ACTIVE,bull,class_time_stop
supertrend_macd,dual,ACTIVE,bull,earnings_blackout
supertrend_macd,dual,ACTIVE,bull,fixed_4r_2r
supertrend_macd,dual,ACTIVE,bull,hybrid_50pct_target
supertrend_macd,dual,ACTIVE,bull,ma_exit_ema9
supertrend_macd,dual,ACTIVE,bull,mfe_lockin_trail
supertrend_macd,dual,ACTIVE,bull,multi_tier_partial
supertrend_macd,dual,ACTIVE,bull,next_pivot_target
supertrend_macd,dual,ACTIVE,bull,r_multiple_2r
supertrend_macd,dual,ACTIVE,bull,r_multiple_3r
supertrend_macd,dual,ACTIVE,bull,regime_flip
supertrend_macd,dual,ACTIVE,bull,reverse_signal
supertrend_macd,dual,ACTIVE,bull,smart_money_reversal
supertrend_macd,dual,ACTIVE,bull,smc_mitigation_zone
supertrend_macd,dual,ACTIVE,bull,time_stop_10d
supertrend_macd,dual,ACTIVE,bull,time_stop_20d
supertrend_macd,dual,ACTIVE,bull,trailing_10pct
supertrend_macd,dual,ACTIVE,bull,trailing_15pct
supertrend_macd,dual,ACTIVE,bull,trailing_5pct
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_1x
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_2x
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_mae_conditional
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",atr_trail_vix_conditional
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",break_even_at_1r
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",breakeven_plus_trail
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",chandelier_3x
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",class_time_stop
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",earnings_blackout
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",fixed_4r_2r
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",hybrid_50pct_target
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",ma_exit_ema9
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",mfe_lockin_trail
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",multi_tier_partial
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",next_pivot_target
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",r_multiple_2r
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",r_multiple_3r
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",regime_flip
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",reverse_signal
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",smart_money_reversal
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",smc_mitigation_zone
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",time_stop_10d
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",time_stop_20d
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",trailing_10pct
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",trailing_15pct
supertrend_macd_short,short,ACTIVE,"bear,crisis,neutral",trailing_5pct
tema_dema,dual,ACTIVE,bear,atr_trail_1x
tema_dema,dual,ACTIVE,bear,atr_trail_2x
tema_dema,dual,ACTIVE,bear,atr_trail_mae_conditional
tema_dema,dual,ACTIVE,bear,atr_trail_vix_conditional
tema_dema,dual,ACTIVE,bear,break_even_at_1r
tema_dema,dual,ACTIVE,bear,breakeven_plus_trail
tema_dema,dual,ACTIVE,bear,chandelier_3x
tema_dema,dual,ACTIVE,bear,class_time_stop
tema_dema,dual,ACTIVE,bear,earnings_blackout
tema_dema,dual,ACTIVE,bear,fixed_4r_2r
tema_dema,dual,ACTIVE,bear,hybrid_50pct_target
tema_dema,dual,ACTIVE,bear,ma_exit_ema9
tema_dema,dual,ACTIVE,bear,mfe_lockin_trail
tema_dema,dual,ACTIVE,bear,multi_tier_partial
tema_dema,dual,ACTIVE,bear,next_pivot_target
tema_dema,dual,ACTIVE,bear,r_multiple_2r
tema_dema,dual,ACTIVE,bear,r_multiple_3r
tema_dema,dual,ACTIVE,bear,regime_flip
tema_dema,dual,ACTIVE,bear,reverse_signal
tema_dema,dual,ACTIVE,bear,smart_money_reversal
tema_dema,dual,ACTIVE,bear,smc_mitigation_zone
tema_dema,dual,ACTIVE,bear,time_stop_10d
tema_dema,dual,ACTIVE,bear,time_stop_20d
tema_dema,dual,ACTIVE,bear,trailing_10pct
tema_dema,dual,ACTIVE,bear,trailing_15pct
tema_dema,dual,ACTIVE,bear,trailing_5pct
three_black_crows_short,short,ACTIVE,all_regimes,atr_trail_1x
three_black_crows_short,short,ACTIVE,all_regimes,atr_trail_2x
three_black_crows_short,short,ACTIVE,all_regimes,atr_trail_mae_conditional
three_black_crows_short,short,ACTIVE,all_regimes,atr_trail_vix_conditional
three_black_crows_short,short,ACTIVE,all_regimes,break_even_at_1r
three_black_crows_short,short,ACTIVE,all_regimes,breakeven_plus_trail
three_black_crows_short,short,ACTIVE,all_regimes,chandelier_3x
three_black_crows_short,short,ACTIVE,all_regimes,class_time_stop
three_black_crows_short,short,ACTIVE,all_regimes,earnings_blackout
three_black_crows_short,short,ACTIVE,all_regimes,fixed_4r_2r
three_black_crows_short,short,ACTIVE,all_regimes,hybrid_50pct_target
three_black_crows_short,short,ACTIVE,all_regimes,ma_exit_ema9
three_black_crows_short,short,ACTIVE,all_regimes,mfe_lockin_trail
three_black_crows_short,short,ACTIVE,all_regimes,multi_tier_partial
three_black_crows_short,short,ACTIVE,all_regimes,next_pivot_target
three_black_crows_short,short,ACTIVE,all_regimes,r_multiple_2r
three_black_crows_short,short,ACTIVE,all_regimes,r_multiple_3r
three_black_crows_short,short,ACTIVE,all_regimes,regime_flip
three_black_crows_short,short,ACTIVE,all_regimes,reverse_signal
three_black_crows_short,short,ACTIVE,all_regimes,smart_money_reversal
three_black_crows_short,short,ACTIVE,all_regimes,smc_mitigation_zone
three_black_crows_short,short,ACTIVE,all_regimes,time_stop_10d
three_black_crows_short,short,ACTIVE,all_regimes,time_stop_20d
three_black_crows_short,short,ACTIVE,all_regimes,trailing_10pct
three_black_crows_short,short,ACTIVE,all_regimes,trailing_15pct
three_black_crows_short,short,ACTIVE,all_regimes,trailing_5pct
three_white_soldiers,dual,ACTIVE,"bear,bull",atr_trail_1x
three_white_soldiers,dual,ACTIVE,"bear,bull",atr_trail_2x
three_white_soldiers,dual,ACTIVE,"bear,bull",atr_trail_mae_conditional
three_white_soldiers,dual,ACTIVE,"bear,bull",atr_trail_vix_conditional
three_white_soldiers,dual,ACTIVE,"bear,bull",break_even_at_1r
three_white_soldiers,dual,ACTIVE,"bear,bull",breakeven_plus_trail
three_white_soldiers,dual,ACTIVE,"bear,bull",chandelier_3x
three_white_soldiers,dual,ACTIVE,"bear,bull",class_time_stop
three_white_soldiers,dual,ACTIVE,"bear,bull",earnings_blackout
three_white_soldiers,dual,ACTIVE,"bear,bull",fixed_4r_2r
three_white_soldiers,dual,ACTIVE,"bear,bull",hybrid_50pct_target
three_white_soldiers,dual,ACTIVE,"bear,bull",ma_exit_ema9
three_white_soldiers,dual,ACTIVE,"bear,bull",mfe_lockin_trail
three_white_soldiers,dual,ACTIVE,"bear,bull",multi_tier_partial
three_white_soldiers,dual,ACTIVE,"bear,bull",next_pivot_target
three_white_soldiers,dual,ACTIVE,"bear,bull",r_multiple_2r
three_white_soldiers,dual,ACTIVE,"bear,bull",r_multiple_3r
three_white_soldiers,dual,ACTIVE,"bear,bull",regime_flip
three_white_soldiers,dual,ACTIVE,"bear,bull",reverse_signal
three_white_soldiers,dual,ACTIVE,"bear,bull",smart_money_reversal
three_white_soldiers,dual,ACTIVE,"bear,bull",smc_mitigation_zone
three_white_soldiers,dual,ACTIVE,"bear,bull",time_stop_10d
three_white_soldiers,dual,ACTIVE,"bear,bull",time_stop_20d
three_white_soldiers,dual,ACTIVE,"bear,bull",trailing_10pct
three_white_soldiers,dual,ACTIVE,"bear,bull",trailing_15pct
three_white_soldiers,dual,ACTIVE,"bear,bull",trailing_5pct
totm_long,long,ACTIVE,"bear,bull,neutral",atr_trail_1x
totm_long,long,ACTIVE,"bear,bull,neutral",atr_trail_2x
totm_long,long,ACTIVE,"bear,bull,neutral",atr_trail_mae_conditional
totm_long,long,ACTIVE,"bear,bull,neutral",atr_trail_vix_conditional
totm_long,long,ACTIVE,"bear,bull,neutral",break_even_at_1r
totm_long,long,ACTIVE,"bear,bull,neutral",breakeven_plus_trail
totm_long,long,ACTIVE,"bear,bull,neutral",chandelier_3x
totm_long,long,ACTIVE,"bear,bull,neutral",class_time_stop
totm_long,long,ACTIVE,"bear,bull,neutral",earnings_blackout
totm_long,long,ACTIVE,"bear,bull,neutral",fixed_4r_2r
totm_long,long,ACTIVE,"bear,bull,neutral",hybrid_50pct_target
totm_long,long,ACTIVE,"bear,bull,neutral",ma_exit_ema9
totm_long,long,ACTIVE,"bear,bull,neutral",mfe_lockin_trail
totm_long,long,ACTIVE,"bear,bull,neutral",multi_tier_partial
totm_long,long,ACTIVE,"bear,bull,neutral",next_pivot_target
totm_long,long,ACTIVE,"bear,bull,neutral",r_multiple_2r
totm_long,long,ACTIVE,"bear,bull,neutral",r_multiple_3r
totm_long,long,ACTIVE,"bear,bull,neutral",regime_flip
totm_long,long,ACTIVE,"bear,bull,neutral",reverse_signal
totm_long,long,ACTIVE,"bear,bull,neutral",smart_money_reversal
totm_long,long,ACTIVE,"bear,bull,neutral",smc_mitigation_zone
totm_long,long,ACTIVE,"bear,bull,neutral",time_stop_10d
totm_long,long,ACTIVE,"bear,bull,neutral",time_stop_20d
totm_long,long,ACTIVE,"bear,bull,neutral",trailing_10pct
totm_long,long,ACTIVE,"bear,bull,neutral",trailing_15pct
totm_long,long,ACTIVE,"bear,bull,neutral",trailing_5pct
triangle_ascending_long,long,ACTIVE,"bull,neutral",atr_trail_1x
triangle_ascending_long,long,ACTIVE,"bull,neutral",atr_trail_2x
triangle_ascending_long,long,ACTIVE,"bull,neutral",atr_trail_mae_conditional
triangle_ascending_long,long,ACTIVE,"bull,neutral",atr_trail_vix_conditional
triangle_ascending_long,long,ACTIVE,"bull,neutral",break_even_at_1r
triangle_ascending_long,long,ACTIVE,"bull,neutral",breakeven_plus_trail
triangle_ascending_long,long,ACTIVE,"bull,neutral",chandelier_3x
triangle_ascending_long,long,ACTIVE,"bull,neutral",class_time_stop
triangle_ascending_long,long,ACTIVE,"bull,neutral",earnings_blackout
triangle_ascending_long,long,ACTIVE,"bull,neutral",fixed_4r_2r
triangle_ascending_long,long,ACTIVE,"bull,neutral",hybrid_50pct_target
triangle_ascending_long,long,ACTIVE,"bull,neutral",ma_exit_ema9
triangle_ascending_long,long,ACTIVE,"bull,neutral",mfe_lockin_trail
triangle_ascending_long,long,ACTIVE,"bull,neutral",multi_tier_partial
triangle_ascending_long,long,ACTIVE,"bull,neutral",next_pivot_target
triangle_ascending_long,long,ACTIVE,"bull,neutral",r_multiple_2r
triangle_ascending_long,long,ACTIVE,"bull,neutral",r_multiple_3r
triangle_ascending_long,long,ACTIVE,"bull,neutral",regime_flip
triangle_ascending_long,long,ACTIVE,"bull,neutral",reverse_signal
triangle_ascending_long,long,ACTIVE,"bull,neutral",smart_money_reversal
triangle_ascending_long,long,ACTIVE,"bull,neutral",smc_mitigation_zone
triangle_ascending_long,long,ACTIVE,"bull,neutral",time_stop_10d
triangle_ascending_long,long,ACTIVE,"bull,neutral",time_stop_20d
triangle_ascending_long,long,ACTIVE,"bull,neutral",trailing_10pct
triangle_ascending_long,long,ACTIVE,"bull,neutral",trailing_15pct
triangle_ascending_long,long,ACTIVE,"bull,neutral",trailing_5pct
triangle_ascending_retest_long,long,ACTIVE,all_regimes,atr_trail_1x
triangle_ascending_retest_long,long,ACTIVE,all_regimes,atr_trail_2x
triangle_ascending_retest_long,long,ACTIVE,all_regimes,atr_trail_mae_conditional
triangle_ascending_retest_long,long,ACTIVE,all_regimes,atr_trail_vix_conditional
triangle_ascending_retest_long,long,ACTIVE,all_regimes,break_even_at_1r
triangle_ascending_retest_long,long,ACTIVE,all_regimes,breakeven_plus_trail
triangle_ascending_retest_long,long,ACTIVE,all_regimes,chandelier_3x
triangle_ascending_retest_long,long,ACTIVE,all_regimes,class_time_stop
triangle_ascending_retest_long,long,ACTIVE,all_regimes,earnings_blackout
triangle_ascending_retest_long,long,ACTIVE,all_regimes,fixed_4r_2r
triangle_ascending_retest_long,long,ACTIVE,all_regimes,hybrid_50pct_target
triangle_ascending_retest_long,long,ACTIVE,all_regimes,ma_exit_ema9
triangle_ascending_retest_long,long,ACTIVE,all_regimes,mfe_lockin_trail
triangle_ascending_retest_long,long,ACTIVE,all_regimes,multi_tier_partial
triangle_ascending_retest_long,long,ACTIVE,all_regimes,next_pivot_target
triangle_ascending_retest_long,long,ACTIVE,all_regimes,r_multiple_2r
triangle_ascending_retest_long,long,ACTIVE,all_regimes,r_multiple_3r
triangle_ascending_retest_long,long,ACTIVE,all_regimes,regime_flip
triangle_ascending_retest_long,long,ACTIVE,all_regimes,reverse_signal
triangle_ascending_retest_long,long,ACTIVE,all_regimes,smart_money_reversal
triangle_ascending_retest_long,long,ACTIVE,all_regimes,smc_mitigation_zone
triangle_ascending_retest_long,long,ACTIVE,all_regimes,time_stop_10d
triangle_ascending_retest_long,long,ACTIVE,all_regimes,time_stop_20d
triangle_ascending_retest_long,long,ACTIVE,all_regimes,trailing_10pct
triangle_ascending_retest_long,long,ACTIVE,all_regimes,trailing_15pct
triangle_ascending_retest_long,long,ACTIVE,all_regimes,trailing_5pct
triangle_descending_short,short,ACTIVE,all_regimes,atr_trail_1x
triangle_descending_short,short,ACTIVE,all_regimes,atr_trail_2x
triangle_descending_short,short,ACTIVE,all_regimes,atr_trail_mae_conditional
triangle_descending_short,short,ACTIVE,all_regimes,atr_trail_vix_conditional
triangle_descending_short,short,ACTIVE,all_regimes,break_even_at_1r
triangle_descending_short,short,ACTIVE,all_regimes,breakeven_plus_trail
triangle_descending_short,short,ACTIVE,all_regimes,chandelier_3x
triangle_descending_short,short,ACTIVE,all_regimes,class_time_stop
triangle_descending_short,short,ACTIVE,all_regimes,earnings_blackout
triangle_descending_short,short,ACTIVE,all_regimes,fixed_4r_2r
triangle_descending_short,short,ACTIVE,all_regimes,hybrid_50pct_target
triangle_descending_short,short,ACTIVE,all_regimes,ma_exit_ema9
triangle_descending_short,short,ACTIVE,all_regimes,mfe_lockin_trail
triangle_descending_short,short,ACTIVE,all_regimes,multi_tier_partial
triangle_descending_short,short,ACTIVE,all_regimes,next_pivot_target
triangle_descending_short,short,ACTIVE,all_regimes,r_multiple_2r
triangle_descending_short,short,ACTIVE,all_regimes,r_multiple_3r
triangle_descending_short,short,ACTIVE,all_regimes,regime_flip
triangle_descending_short,short,ACTIVE,all_regimes,reverse_signal
triangle_descending_short,short,ACTIVE,all_regimes,smart_money_reversal
triangle_descending_short,short,ACTIVE,all_regimes,smc_mitigation_zone
triangle_descending_short,short,ACTIVE,all_regimes,time_stop_10d
triangle_descending_short,short,ACTIVE,all_regimes,time_stop_20d
triangle_descending_short,short,ACTIVE,all_regimes,trailing_10pct
triangle_descending_short,short,ACTIVE,all_regimes,trailing_15pct
triangle_descending_short,short,ACTIVE,all_regimes,trailing_5pct
turtle_soup_long,long,ACTIVE,all_regimes,atr_trail_1x
turtle_soup_long,long,ACTIVE,all_regimes,atr_trail_2x
turtle_soup_long,long,ACTIVE,all_regimes,atr_trail_mae_conditional
turtle_soup_long,long,ACTIVE,all_regimes,atr_trail_vix_conditional
turtle_soup_long,long,ACTIVE,all_regimes,break_even_at_1r
turtle_soup_long,long,ACTIVE,all_regimes,breakeven_plus_trail
turtle_soup_long,long,ACTIVE,all_regimes,chandelier_3x
turtle_soup_long,long,ACTIVE,all_regimes,class_time_stop
turtle_soup_long,long,ACTIVE,all_regimes,earnings_blackout
turtle_soup_long,long,ACTIVE,all_regimes,fixed_4r_2r
turtle_soup_long,long,ACTIVE,all_regimes,hybrid_50pct_target
turtle_soup_long,long,ACTIVE,all_regimes,ma_exit_ema9
turtle_soup_long,long,ACTIVE,all_regimes,mfe_lockin_trail
turtle_soup_long,long,ACTIVE,all_regimes,multi_tier_partial
turtle_soup_long,long,ACTIVE,all_regimes,next_pivot_target
turtle_soup_long,long,ACTIVE,all_regimes,r_multiple_2r
turtle_soup_long,long,ACTIVE,all_regimes,r_multiple_3r
turtle_soup_long,long,ACTIVE,all_regimes,regime_flip
turtle_soup_long,long,ACTIVE,all_regimes,reverse_signal
turtle_soup_long,long,ACTIVE,all_regimes,smart_money_reversal
turtle_soup_long,long,ACTIVE,all_regimes,smc_mitigation_zone
turtle_soup_long,long,ACTIVE,all_regimes,time_stop_10d
turtle_soup_long,long,ACTIVE,all_regimes,time_stop_20d
turtle_soup_long,long,ACTIVE,all_regimes,trailing_10pct
turtle_soup_long,long,ACTIVE,all_regimes,trailing_15pct
turtle_soup_long,long,ACTIVE,all_regimes,trailing_5pct
turtle_soup_short,short,ACTIVE,all_regimes,atr_trail_1x
turtle_soup_short,short,ACTIVE,all_regimes,atr_trail_2x
turtle_soup_short,short,ACTIVE,all_regimes,atr_trail_mae_conditional
turtle_soup_short,short,ACTIVE,all_regimes,atr_trail_vix_conditional
turtle_soup_short,short,ACTIVE,all_regimes,break_even_at_1r
turtle_soup_short,short,ACTIVE,all_regimes,breakeven_plus_trail
turtle_soup_short,short,ACTIVE,all_regimes,chandelier_3x
turtle_soup_short,short,ACTIVE,all_regimes,class_time_stop
turtle_soup_short,short,ACTIVE,all_regimes,earnings_blackout
turtle_soup_short,short,ACTIVE,all_regimes,fixed_4r_2r
turtle_soup_short,short,ACTIVE,all_regimes,hybrid_50pct_target
turtle_soup_short,short,ACTIVE,all_regimes,ma_exit_ema9
turtle_soup_short,short,ACTIVE,all_regimes,mfe_lockin_trail
